file,file_path,avg_positive,avg_negative,positive_count,negative_count,num_sentences
China Says Rich Countries Should Take Lead on Global Warming.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China Says Rich Countries Should Take Lead on Global Warming.txt,0.9121423251926899,0.9543969418321337,16,14,30
China Seeks To Calm Fears Amid Scandal.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China Seeks To Calm Fears Amid Scandal.txt,0.9849262237548828,0.984908809264501,1,18,19
"China Seems Prepared to Join Antipirate Patrols, in Rare Move Beyond the Pacific.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/China Seems Prepared to Join Antipirate Patrols, in Rare Move Beyond the Pacific.txt",0.9309640271323067,0.9068096981329077,14,17,31
China Seems Uncertain About Dealing Openly With AIDS.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China Seems Uncertain About Dealing Openly With AIDS.txt,0.9765137354532878,0.9765251748489611,15,33,48
CHINA SEEN READY TO CONCILIATE U.S. ON TRADE AND JOBS.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/CHINA SEEN READY TO CONCILIATE U.S. ON TRADE AND JOBS.txt,0.9359632324088704,0.9538260637185513,22,39,61
China Sees Advantages in Macao_s Portuguese Past.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China Sees Advantages in Macao_s Portuguese Past.txt,0.9444106496297396,0.9431054971434853,39,11,50
China Sentences 5 to Prison in Graft Case.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China Sentences 5 to Prison in Graft Case.txt,0.9923710823059082,0.987166953086853,1,10,11
China Shuts 3 Companies Over Safety of Products.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China Shuts 3 Companies Over Safety of Products.txt,0.9113333565848214,0.9707272422724756,7,29,36
China Slows Rail Freight To North Korea.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China Slows Rail Freight To North Korea.txt,,0.9928727000951767,0,4,4
CHINA SPEAKS OUT.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/CHINA SPEAKS OUT.txt,0.9353798627853394,0.9257974094814725,3,9,12
China Steps Up Its Output of Metals.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China Steps Up Its Output of Metals.txt,0.9472008578238948,0.960324744383494,31,21,52
China Struggles To Cut Reliance On MideastOil.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China Struggles To Cut Reliance On MideastOil.txt,0.920166742234003,0.9582581663131714,21,25,46
China Suspends High-Speed Train Project.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China Suspends High-Speed Train Project.txt,0.5848073959350586,0.9975704401731491,1,4,5
China Talks Don_t Resolve Major Issues.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China Talks Don_t Resolve Major Issues.txt,0.9307750947773457,0.9699351657991824,16,23,39
China Tests German-Made Fast Train_ Deal Awarded.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China Tests German-Made Fast Train_ Deal Awarded.txt,0.9682442637590262,0.9426808628168973,13,11,24
"China to Consider Resuming Human Rights Talks, Powell Says.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/China to Consider Resuming Human Rights Talks, Powell Says.txt",0.8652045130729675,0.9513877285154242,6,19,25
China to Cut Taxes on Farmers and Raise Their Subsidies.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China to Cut Taxes on Farmers and Raise Their Subsidies.txt,0.9412466427859139,0.9446529604139782,17,21,38
China to Talk With U.S. On Semiconductor Tax.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China to Talk With U.S. On Semiconductor Tax.txt,0.8941736370325089,0.9759657184282938,4,12,16
China Told Not to Relax Yuan Limits.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China Told Not to Relax Yuan Limits.txt,0.9314399123191833,0.9619572881994576,10,29,39
China Tries to Avoid the Negative Of a Positive Drug Test.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China Tries to Avoid the Negative Of a Positive Drug Test.txt,0.9355919773762043,0.9570456483671742,13,62,75
China Tries to Contain Scandal Over Slave Labor With Arrests and Apology.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China Tries to Contain Scandal Over Slave Labor With Arrests and Apology.txt,0.7757798433303833,0.9469677209854126,1,22,23
China Tries to Guard a City_s Water Supply After a New Toxic Spill.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China Tries to Guard a City_s Water Supply After a New Toxic Spill.txt,0.9712252815564474,0.9723403304815292,3,20,23
China Ups The Ante In Its Bid For Oil.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China Ups The Ante In Its Bid For Oil.txt,0.9403009851773579,0.9492941827609621,15,29,44
China Willing to Talk About Missile Defenses.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China Willing to Talk About Missile Defenses.txt,0.986407458782196,0.9415208266841041,6,18,24
"China Wins Over Washington, But D.C. Proves a Bit Tougher.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/China Wins Over Washington, But D.C. Proves a Bit Tougher.txt",0.9523308475812277,0.9875229209661484,18,20,38
China _s New Home Life.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China _s New Home Life.txt,0.954797032901219,0.9338110418155275,70,58,128
"China, in Harsh Crackdown, Executes Muslim Separatists.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/China, in Harsh Crackdown, Executes Muslim Separatists.txt",0.9371925138291859,0.9682376575138834,21,72,93
China_ An Oil Deal With Iran.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China_ An Oil Deal With Iran.txt,0.9269214868545532,0.8683115243911743,1,1,2
"China_s Automakers, With Beijing_s Prodding, Show Alternative-Fuel Cars.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/China_s Automakers, With Beijing_s Prodding, Show Alternative-Fuel Cars.txt",0.9496417676701265,0.9221982426113553,34,18,52
China_s Central Bank Raises Rate for Banks.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China_s Central Bank Raises Rate for Banks.txt,0.9130326807498932,0.9743258897215128,8,32,40
China_s Crackdown on Sect Stirs Alarm Over Psychiatric Abuse.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China_s Crackdown on Sect Stirs Alarm Over Psychiatric Abuse.txt,0.9255943795045217,0.9391500224237856,12,46,58
China_s Economic Might Used in Diplomatic Deal.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China_s Economic Might Used in Diplomatic Deal.txt,0.9040012434124947,0.9068166891733805,8,15,23
China_s Growth Creates a Boom For Cargo Ships.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China_s Growth Creates a Boom For Cargo Ships.txt,0.9705285171667735,0.9778847642566847,30,23,53
China_s Holiday Homecoming Creates Travel Nightmare.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China_s Holiday Homecoming Creates Travel Nightmare.txt,0.9358948260545731,0.9648486085840173,20,37,57
"China_s Inner Circle Reveals Big Unrest, and Lists Causes.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/China_s Inner Circle Reveals Big Unrest, and Lists Causes.txt",0.9136421224650215,0.9674300793558359,17,32,49
China_s Leader Gives No Sign of Changes to Come.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China_s Leader Gives No Sign of Changes to Come.txt,0.8818831774923537,0.928782069683075,9,15,24
China_s Leader Orders Police To Ensure Olympic Security.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China_s Leader Orders Police To Ensure Olympic Security.txt,0.9822679400444031,0.9707803680346563,5,13,18
"China_s Martha Stewart, With Reasons to Smile.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/China_s Martha Stewart, With Reasons to Smile.txt",0.9768882085537088,0.9708042611246523,29,23,52
China_s New Leader Promises Not to Sever Tether to Jiang.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China_s New Leader Promises Not to Sever Tether to Jiang.txt,0.9298554871763501,0.9611430939506082,14,17,31
China_s Release of North Korean Refugees Sidesteps Sensitive Issue.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China_s Release of North Korean Refugees Sidesteps Sensitive Issue.txt,0.9407522281010946,0.953092082341512,12,15,27
China_s Surge Raises Fears of Runaway Economy.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China_s Surge Raises Fears of Runaway Economy.txt,0.9560131838447169,0.9003970354795456,19,20,39
China_s Trade Surplus May Stir Currency Debate.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China_s Trade Surplus May Stir Currency Debate.txt,0.9015259471806613,0.945010130405426,11,25,36
China_s Trade Surplus Reaches Highest Level in 8 Months.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/China_s Trade Surplus Reaches Highest Level in 8 Months.txt,0.9261778116226196,0.8040181994438171,5,2,7
Chinese Art Continues To Soar at Sotheby_s.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Chinese Art Continues To Soar at Sotheby_s.txt,0.9757906864671146,0.9019601069963895,17,13,30
Chinese Bank Prices Its Initial Offering.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Chinese Bank Prices Its Initial Offering.txt,0.8502874175707499,0.979110598564148,3,6,9
Chinese Collectors Resist Investing in Western Art.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Chinese Collectors Resist Investing in Western Art.txt,0.9765848192301664,0.9595149970054626,22,25,47
"Chinese Cryptologists Get Invitations to a U.S. Conference, but No Visas.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/Chinese Cryptologists Get Invitations to a U.S. Conference, but No Visas.txt",0.9309209452735053,0.9569352120161057,9,24,33
Chinese E-Commerce Concern Said to Plan Public Offering.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Chinese E-Commerce Concern Said to Plan Public Offering.txt,0.9072103301684061,0.933509349822998,6,9,15
Chinese End Maytag Offer_ 2 Suitors Left.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Chinese End Maytag Offer_ 2 Suitors Left.txt,0.9127875566482544,0.9767178177833558,3,10,13
Chinese Entry to Trade Group Stumbles Over Life Insurance.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Chinese Entry to Trade Group Stumbles Over Life Insurance.txt,0.7491710662841797,0.942417049407959,5,10,15
Chinese Envoy to Work With U.S. to Restart North Korean Talks.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Chinese Envoy to Work With U.S. to Restart North Korean Talks.txt,0.9075381507476171,0.9479493871331215,12,8,20
Chinese Hear From Premier On Threats To Economy.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Chinese Hear From Premier On Threats To Economy.txt,0.937681848804156,0.9619837227989646,12,17,29
"Chinese Hockey Players Make Islanders_ Ice Theirs, for a Period.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/Chinese Hockey Players Make Islanders_ Ice Theirs, for a Period.txt",0.9734692573547363,0.9342752993106842,26,12,38
Chinese Investment Complicates BHP_s Plans for Rio Tinto Bid.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Chinese Investment Complicates BHP_s Plans for Rio Tinto Bid.txt,0.9085215528806051,0.9635125622153282,6,24,30
Chinese Leave Guantanamo for Albanian Limbo.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Chinese Leave Guantanamo for Albanian Limbo.txt,0.8964474762187284,0.9676220394097842,17,78,95
Chinese Men Fulfill Expectations_ U.S. Takes Bronze.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Chinese Men Fulfill Expectations_ U.S. Takes Bronze.txt,0.9750950530171394,0.9300765745780047,40,17,57
Chinese Minister Visits Iran for Talks.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Chinese Minister Visits Iran for Talks.txt,0.9065048098564148,0.9251212626695633,3,4,7
Chinese Regulators Destroy Tons of Tainted Animal Feed.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Chinese Regulators Destroy Tons of Tainted Animal Feed.txt,0.7550041973590851,0.9822287788757911,2,13,15
Chinese Tycoon Sentenced to 16 Years in Financial Scandal.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Chinese Tycoon Sentenced to 16 Years in Financial Scandal.txt,0.9133506880866157,0.981931921094656,9,16,25
Chinese With Ties To U.S. Is Detained.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Chinese With Ties To U.S. Is Detained.txt,0.9132897853851318,0.9841147184371948,4,5,9
CHOICE TABLES_Hong Kong Reignites Fire Of China_s Regional Cuisines.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/CHOICE TABLES_Hong Kong Reignites Fire Of China_s Regional Cuisines.txt,0.9395089126840422,0.9334662006451533,79,26,105
Chow Time.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Chow Time.txt,0.9626797437667847,0.9608866821635853,49,55,104
Chrysler Signs Export Venture With a Chinese Automaker.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Chrysler Signs Export Venture With a Chinese Automaker.txt,0.9763797322909037,0.9912380948662758,9,8,17
Cities Near Beijing Close Factories to Improve Air for Olympics.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Cities Near Beijing Close Factories to Improve Air for Olympics.txt,0.8845512121915817,0.9792878478765488,4,12,16
CITIGROUP NAMES NEW CHIEF FOR CHINA OPERATIONS.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/CITIGROUP NAMES NEW CHIEF FOR CHINA OPERATIONS.txt,0.8788804709911346,0.9899629354476929,2,2,4
Citigroup Said To Win Right To Control A China Bank.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Citigroup Said To Win Right To Control A China Bank.txt,0.9001423375947135,0.9622485289971033,7,12,19
City Sends 2 Foreign-Born First-Timers to the Assembly.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/City Sends 2 Foreign-Born First-Timers to the Assembly.txt,0.9775959620108972,0.9565274119377136,26,8,34
CLASSICAL MUSIC AND DANCE GUIDE.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/CLASSICAL MUSIC AND DANCE GUIDE.txt,0.9401393403177676,0.7864880507642572,69,11,80
"Clustering in Cities, Asians Are Becoming Obese.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/Clustering in Cities, Asians Are Becoming Obese.txt",0.9485958053006066,0.9616978874912968,18,54,72
COLLISION WITH CHINA_ BEIJING_U.S. Envoy Meets Chinese Foreign Minister as Negotations on Plane_s Cr.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/COLLISION WITH CHINA_ BEIJING_U.S. Envoy Meets Chinese Foreign Minister as Negotations on Plane_s Cr.txt,0.924925810098648,0.9524561844088815,10,22,32
"COLLISION WITH CHINA_ CONGRESS_Tempers Are Cooling, but a Cloud Remains.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/COLLISION WITH CHINA_ CONGRESS_Tempers Are Cooling, but a Cloud Remains.txt",0.9023621678352356,0.9435444107422462,12,26,38
COLLISION WITH CHINA_ MIDWESTERNERS_A Readiness to Let Bygones Be Bygones.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/COLLISION WITH CHINA_ MIDWESTERNERS_A Readiness to Let Bygones Be Bygones.txt,0.9817658066749573,0.9507927497227987,17,21,38
COLLISION WITH CHINA_ NAVY TOWN_Yellow Ribbons Galore and Embracing All the Crew.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/COLLISION WITH CHINA_ NAVY TOWN_Yellow Ribbons Galore and Embracing All the Crew.txt,0.9523439574241638,0.9735468559794955,25,9,34
COLLISION WITH CHINA_ NEWS ANALYSIS_Taiwan Arms Sales and China_s W.T.O. Application Will Test a Rel.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/COLLISION WITH CHINA_ NEWS ANALYSIS_Taiwan Arms Sales and China_s W.T.O. Application Will Test a Rel.txt,0.9523331752190223,0.9676086433006056,13,33,46
COLLISION WITH CHINA_ REACTION IN THE WEST_Europe Sees a Major Test for the New Bush Administration.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/COLLISION WITH CHINA_ REACTION IN THE WEST_Europe Sees a Major Test for the New Bush Administration.txt,0.872874841094017,0.9860804237817463,8,19,27
COLLISION WITH CHINA_ THE CREW_U.S. Aides Visit Held Americans Again.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/COLLISION WITH CHINA_ THE CREW_U.S. Aides Visit Held Americans Again.txt,0.9913671612739563,0.9438046629612262,4,13,17
COLLISION WITH CHINA_ THE CREW_U.S. Officials Meet With 24 Still Detained With Aircraft.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/COLLISION WITH CHINA_ THE CREW_U.S. Officials Meet With 24 Still Detained With Aircraft.txt,0.9340643816524081,0.9474839028858003,9,21,30
COLLISION WITH CHINA_ THE FAMILIES_Coping With Waiting And Sketchy Details.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/COLLISION WITH CHINA_ THE FAMILIES_Coping With Waiting And Sketchy Details.txt,0.9265203564255325,0.9364187717437744,27,26,53
COLLISION WITH CHINA_ THE OVERVIEW_U.S. Shies Away From Threats In Plane Standoff With China.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/COLLISION WITH CHINA_ THE OVERVIEW_U.S. Shies Away From Threats In Plane Standoff With China.txt,0.8203043699264526,0.9699985290828504,10,38,48
COLLISION WITH CHINA_Announcement By President.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/COLLISION WITH CHINA_Announcement By President.txt,0.9788792828718821,0.8551843762397766,6,3,9
Commercial Real Estate_Chinese Group Buys Landmark Site.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Commercial Real Estate_Chinese Group Buys Landmark Site.txt,0.9189051176820483,0.9742154235189612,14,22,36
Companies Bolster Sales Abroad To Offset Weakness at Home.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Companies Bolster Sales Abroad To Offset Weakness at Home.txt,0.9419323282857095,0.9649722851239718,31,39,70
COMPANY NEWS_FOSTER WHEELER AND BECHTEL TO BUILD PLANT IN CHINA.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/COMPANY NEWS_FOSTER WHEELER AND BECHTEL TO BUILD PLANT IN CHINA.txt,0.9436089247465134,0.999002993106842,4,1,5
COMPANY NEWS_WRIGLEY IS BUYING CANDY AND GUM BUSINESSES ABROAD.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/COMPANY NEWS_WRIGLEY IS BUYING CANDY AND GUM BUSINESSES ABROAD.txt,0.7518254220485687,0.9419378340244293,2,2,4
Composing Piano Pieces For the Floor Of a Gallery.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Composing Piano Pieces For the Floor Of a Gallery.txt,0.9629812046538951,0.9914924800395966,43,10,53
Congress Calls for a Review of the Chinese Bid for Unocal.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Congress Calls for a Review of the Chinese Bid for Unocal.txt,0.9080409918512616,0.9550019436412387,7,27,34
Constitutional Court Reinstates South Korea_s Impeached President.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Constitutional Court Reinstates South Korea_s Impeached President.txt,0.9627363681793213,0.9651514852748198,6,17,23
Copper Prices Plunge on Fears Chinese Demand May Falter.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Copper Prices Plunge on Fears Chinese Demand May Falter.txt,0.9848906695842743,0.9747423421252858,2,11,13
"Corruption Inquiry Grows, and China_s Leader May Profit.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/Corruption Inquiry Grows, and China_s Leader May Profit.txt",0.9485331177711487,0.9422834396362305,18,30,48
Council Backs Idea to Indict Sudan Leader.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Council Backs Idea to Indict Sudan Leader.txt,0.959139366944631,0.935424009958903,6,6,12
"Coup_ Not His Style. But Power_ Oh, Yes.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/Coup_ Not His Style. But Power_ Oh, Yes.txt",0.9667086601257324,0.9217104196548462,49,25,74
COURTS CRITICIZE JUDGES_ HANDLING OF ASYLUM CASES.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/COURTS CRITICIZE JUDGES_ HANDLING OF ASYLUM CASES.txt,0.9359424178089414,0.948723996940412,28,57,85
COVER STORY_Getting Back to Basics. It Isn_t Pretty.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/COVER STORY_Getting Back to Basics. It Isn_t Pretty.txt,0.9783881062811072,0.948906986877836,22,29,51
"Critic of China Flees to U.S., Fearing Arrest In Crackdown.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/Critic of China Flees to U.S., Fearing Arrest In Crackdown.txt",0.9627235904335976,0.9581120366399939,8,22,30
Criticism by China Raises Questions About Hong Kong Freedom.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Criticism by China Raises Questions About Hong Kong Freedom.txt,0.9312333390116692,0.990920637335096,8,7,15
Currency Wars_ Europe Watches While Others Play by Different Rules.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Currency Wars_ Europe Watches While Others Play by Different Rules.txt,0.9409909546375275,0.9760163580929792,4,27,31
"CURRENTS_ LOGOS_In China, a New Signature for a Soft Drink.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/CURRENTS_ LOGOS_In China, a New Signature for a Soft Drink.txt",0.8293197453022003,0.9856877326965332,4,3,7
CURRENTS_ WHO KNEW__Chinese Country Treasures Wend Their Way to Harlem.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/CURRENTS_ WHO KNEW__Chinese Country Treasures Wend Their Way to Harlem.txt,0.9562243103981019,0.9925940632820129,5,1,6
CUTTINGS_A Chinese Transplant With Flowers of Ivory.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/CUTTINGS_A Chinese Transplant With Flowers of Ivory.txt,0.9701046104784365,0.8962917881352561,27,14,41
Dalai Lama Says Terror May Need a Violent Reply.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Dalai Lama Says Terror May Need a Violent Reply.txt,0.9301699485097613,0.9608433817823728,14,24,38
DANCE_With His Heart In His Imagery.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/DANCE_With His Heart In His Imagery.txt,0.957828975114666,0.9322019538709095,61,28,89
Danone Partner Threatens to Split Venture.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Danone Partner Threatens to Split Venture.txt,0.8570130070050558,0.9686433390567177,6,19,25
Deal to Shut Major North Korean Nuclear Facilities Appears Closer.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Deal to Shut Major North Korean Nuclear Facilities Appears Closer.txt,0.9022623168097602,0.9723118413239717,9,32,41
Death Toll Mounting as Rivers Overflow Across Southeast Asia.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Death Toll Mounting as Rivers Overflow Across Southeast Asia.txt,0.8683971881866455,0.9383465610444546,5,16,21
Dec. 31 - Jan. 6_Ferry Diplomacy.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Dec. 31 - Jan. 6_Ferry Diplomacy.txt,0.9775057633717855,0.9947134653727213,3,3,6
"Defying Crackdown, North Koreans Stream Into China.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/Defying Crackdown, North Koreans Stream Into China.txt",0.9020235612988472,0.9618089161813259,16,32,48
Deliveryman_s Murder Case Is Focus of Chinese Press.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Deliveryman_s Murder Case Is Focus of Chinese Press.txt,0.9273697833220164,0.9775714377562205,6,18,24
Democracy Advocate Wins in Hong Kong.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Democracy Advocate Wins in Hong Kong.txt,0.9612394663003775,0.8992826388432429,13,13,26
Demographic _Bomb_ May Only Go _Pop!_.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Demographic _Bomb_ May Only Go _Pop!_.txt,0.9149473797191273,0.94674313203855,11,44,55
Design Dispatch_Shanghai Polishes Up Its Rough Edges.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Design Dispatch_Shanghai Polishes Up Its Rough Edges.txt,0.9525264146236273,0.9094361066818237,52,23,75
Desire for Sons Drives Use of Prenatal Scans in China.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Desire for Sons Drives Use of Prenatal Scans in China.txt,0.8792115083107581,0.9364374586514064,13,35,48
"Despite a Jolt, Japan_s Mood Remains Upbeat.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/Despite a Jolt, Japan_s Mood Remains Upbeat.txt",0.9255753410489935,0.9601728061834971,19,30,49
"Despite Slip, Chinese Respond to Big Expectations.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/Despite Slip, Chinese Respond to Big Expectations.txt",0.9564484506845474,0.9234031716982524,24,30,54
"Despite Web Crackdown, Prevailing Winds Are Free.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/Despite Web Crackdown, Prevailing Winds Are Free.txt",0.9073369751373926,0.9761791671476057,12,31,43
Developers Threaten to Gobble Up a Famous Hong Kong Market.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Developers Threaten to Gobble Up a Famous Hong Kong Market.txt,0.9893493592739105,0.9601973511955955,10,11,21
Digital Sales of Music Increase.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Digital Sales of Music Increase.txt,0.9914657920598984,0.9396766490406461,4,9,13
"Diplomatically, French Is a Faded Rose in an English Garden.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/Diplomatically, French Is a Faded Rose in an English Garden.txt",0.9562230269114177,0.9779383460680644,15,15,30
Diplomats to Increase Pressure On Serbia to Accept Kosovo Plan.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Diplomats to Increase Pressure On Serbia to Accept Kosovo Plan.txt,0.9503418436417213,0.9377200954100665,13,17,30
Dispute Leaves U.S. Executive In Chinese Legal Netherworld.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Dispute Leaves U.S. Executive In Chinese Legal Netherworld.txt,0.9517211839556694,0.9757012931836976,48,144,192
Disquieting Tourism News for Laos_ The Chinese Are Coming.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Disquieting Tourism News for Laos_ The Chinese Are Coming.txt,0.9856901615858078,0.949646512667338,8,15,23
Do China And U.S. Face Same Woes_.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Do China And U.S. Face Same Woes_.txt,0.9860692143440246,0.9784786676367124,5,24,29
Doctors_ Dirty Needles Spreading Disease in China.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Doctors_ Dirty Needles Spreading Disease in China.txt,0.925553732448154,0.977169749327004,9,64,73
Drug Makers Get a Warning From the U.N. Malaria Chief.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Drug Makers Get a Warning From the U.N. Malaria Chief.txt,0.9262666787420001,0.9917977262626995,7,22,29
Early to Bed.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Early to Bed.txt,0.9459326290167295,0.9378126561641693,26,22,48
East Asia -- Constructive Patience With North Korea.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/East Asia -- Constructive Patience With North Korea.txt,0.9268597811460495,0.9388054927190145,4,15,19
Eastern Germany Is Able to Prevent Industrial Flight To Third World.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Eastern Germany Is Able to Prevent Industrial Flight To Third World.txt,0.8994214372201399,0.9695402116611086,33,29,62
"EBay Forecast Misses by a Bit, And Shares Fall.txt","/content/drive/MyDrive/extracted_files/gwbush_01-08/EBay Forecast Misses by a Bit, And Shares Fall.txt",0.9528648086956569,0.9579299823804335,14,22,36
Economic Ties Binding Japan To Rival China.txt,/content/drive/MyDrive/extracted_files/gwbush_01-08/Economic Ties Binding Japan To Rival China.txt,0.9684022626569194,0.9430918097496033,31,28,59
