file,file_path,avg_positive,avg_negative,positive_count,negative_count,num_sentences
China Calls Adultery A _Serious Problem_.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Calls Adultery A _Serious Problem_.txt,0.9731642007827759,0.9893416881561279,2,5,7
CHINA CALLS FOR NUCLEAR CUTS.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA CALLS FOR NUCLEAR CUTS.txt,0.8002913296222687,0.859533965587616,2,4,6
CHINA CALLS NEW SOVIET TALKS USEFUL_ 6TH ROUND DUE IN APRIL.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA CALLS NEW SOVIET TALKS USEFUL_ 6TH ROUND DUE IN APRIL.txt,0.9757475190692477,0.8936446706453959,9,9,18
CHINA CAUTIONS STANFORD ABOUT EXPELLING STUDENT.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA CAUTIONS STANFORD ABOUT EXPELLING STUDENT.txt,0.9966103732585907,0.9648986458778381,2,20,22
CHINA CAUTIONS U.S. ON ARMS FOR TAIWAN.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA CAUTIONS U.S. ON ARMS FOR TAIWAN.txt,0.9356927956853595,0.9632908436987135,7,18,25
CHINA CAUTIOUSLY INCREASING ITS WORLDWIDE INVESTMENTS.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA CAUTIOUSLY INCREASING ITS WORLDWIDE INVESTMENTS.txt,0.9884517296500828,0.8963646789391836,23,12,35
China Charges That Vietnam Is Provoking Border Conflict.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Charges That Vietnam Is Provoking Border Conflict.txt,,0.9649222791194916,0,4,4
CHINA CLOSING IN ON MAOIST REMMNANTS.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA CLOSING IN ON MAOIST REMMNANTS.txt,0.9056924906643954,0.9258217396943466,11,23,34
CHINA CONTINUES TO BAR WALDHEIM RENOMINATION.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA CONTINUES TO BAR WALDHEIM RENOMINATION.txt,0.8719856301943462,0.9636642862768734,15,17,32
CHINA COUNTS ITS QUARTER OF THE WORLD_S NOSES.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA COUNTS ITS QUARTER OF THE WORLD_S NOSES.txt,0.924738198518753,0.9654822567614113,20,41,61
CHINA CRACKS DOWN ON _DECADENT_ CAPITALIST VALUES.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA CRACKS DOWN ON _DECADENT_ CAPITALIST VALUES.txt,0.8601491280964443,0.9606498945050124,7,41,48
China Crash Toll Rises to 11.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Crash Toll Rises to 11.txt,,0.9971300065517426,0,2,2
CHINA CRITICIZES JAPAN ON VISIT TO WAR SHRINE.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA CRITICIZES JAPAN ON VISIT TO WAR SHRINE.txt,0.9238607168197632,0.9274588743845622,5,15,20
CHINA CRITICIZES MEESE ON TAIWAN.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA CRITICIZES MEESE ON TAIWAN.txt,0.9800429344177246,0.9416099616459438,2,7,9
China Currency Scheme.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Currency Scheme.txt,0.8458302021026611,0.7649543583393097,2,2,4
China Denies That Submarine Exploded During Missile Test.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Denies That Submarine Exploded During Missile Test.txt,0.9865996837615967,0.9934561451276144,1,3,4
China Denounces U.S. For Presence in Korea.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Denounces U.S. For Presence in Korea.txt,0.995505690574646,0.9842486143112182,1,5,6
CHINA DISCLOSES BIG SCANDAL.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA DISCLOSES BIG SCANDAL.txt,,0.9643764495849609,0,8,8
China Display Of the Shoddy Breaks Down.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Display Of the Shoddy Breaks Down.txt,0.8894601538777351,0.972586411696214,8,26,34
CHINA ENGAGES HOFSTRA U. TO ARRANGE DEALS WITH AMERICAN COMPANIES.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA ENGAGES HOFSTRA U. TO ARRANGE DEALS WITH AMERICAN COMPANIES.txt,0.9623155123309085,0.9212908029556275,19,20,39
CHINA EXECUTES CAR THIEF.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA EXECUTES CAR THIEF.txt,,0.9815530776977539,0,1,1
CHINA EXHIBIT CAPTIVATES CROWDS AT WORLD_S FAIR.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA EXHIBIT CAPTIVATES CROWDS AT WORLD_S FAIR.txt,0.9456135189091718,0.9347644631679242,27,13,40
CHINA EXPELS A REPORTER WHO COLLECTS ANTIQUES.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA EXPELS A REPORTER WHO COLLECTS ANTIQUES.txt,,0.9777790435722896,0,14,14
CHINA EXPELS TIMES REPORTER FOR ENTERING RESTRICTED AREA.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA EXPELS TIMES REPORTER FOR ENTERING RESTRICTED AREA.txt,0.9449335257212321,0.9513327558835347,15,30,45
CHINA FIGHTS STUDENT PROTEST AGAINST _OPEN DOOR_.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA FIGHTS STUDENT PROTEST AGAINST _OPEN DOOR_.txt,0.881127205159929,0.9632324203848839,9,16,25
CHINA GETS A 30-SECOND MESSAGE.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA GETS A 30-SECOND MESSAGE.txt,0.9528492245268314,0.9486274208341327,47,49,96
China Gives Managers Greater Control in Industry.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Gives Managers Greater Control in Industry.txt,0.9240067799886068,0.9297747810681661,12,12,24
CHINA GREETS BUSH WITH A WARNING.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA GREETS BUSH WITH A WARNING.txt,0.9372181660599179,0.929104972969402,18,11,29
CHINA HALTS PLAN FOR CURB ON PARTY OFFICIAL.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA HALTS PLAN FOR CURB ON PARTY OFFICIAL.txt,0.9713656306266785,0.934299553434054,6,12,18
China Has Pessimistic View Of Summit Impact on Arms.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Has Pessimistic View Of Summit Impact on Arms.txt,0.977651059627533,0.9932324886322021,1,1,2
CHINA HITS ITS STRIDE.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA HITS ITS STRIDE.txt,0.933435131465235,0.9416522394527088,62,55,117
China in Loan to Soviets.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China in Loan to Soviets.txt,0.9706737399101257,0.8868860006332397,1,3,4
CHINA IS PLANNING ORDERLY GROWTH.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA IS PLANNING ORDERLY GROWTH.txt,0.9262377396225929,0.9594264281423468,8,19,27
China Is Reported to Execute 17.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Is Reported to Execute 17.txt,0.9701905250549316,0.9898045599460602,1,10,11
China Is Said to Insist On a Pullback by Soviet.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Is Said to Insist On a Pullback by Soviet.txt,0.8085803389549255,0.8901191751162211,1,3,4
CHINA ISSUES DRAFT OF HONG KONG LAW.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA ISSUES DRAFT OF HONG KONG LAW.txt,0.9341114163398743,0.9675277024507523,11,24,35
CHINA JAILS A HONG KONG EDITOR AS A SPY FOR U.S.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA JAILS A HONG KONG EDITOR AS A SPY FOR U.S.txt,0.9056401364505291,0.9472961639746641,16,39,55
China Job Advertising.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Job Advertising.txt,,0.979516605536143,0,3,3
CHINA LAGS ON BUYING U.S. GRAIN.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA LAGS ON BUYING U.S. GRAIN.txt,0.9051158825556437,0.9477178156375885,9,34,43
China Leader To Disclose 5-Year Plan.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Leader To Disclose 5-Year Plan.txt,0.9541569153467814,0.9354729652404785,6,7,13
CHINA LISTS 3 OBSTACLES TO CLOSER SOVIET RELATIONS.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA LISTS 3 OBSTACLES TO CLOSER SOVIET RELATIONS.txt,0.8811597128709158,0.9154657756581026,6,17,23
China Makes Call to U.S.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Makes Call to U.S.txt,0.883523804800851,0.917201300462087,7,12,19
China Mountain Road Opens.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Mountain Road Opens.txt,0.9980918765068054,,2,0,2
CHINA MOVES TO RESURRECT A CREDIBLE LEGAL SYSTEM.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA MOVES TO RESURRECT A CREDIBLE LEGAL SYSTEM.txt,0.9302636244717766,0.949328335977736,17,42,59
CHINA NEARING OIL GOAL.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA NEARING OIL GOAL.txt,0.9409855604171753,,1,0,1
CHINA NERVOUS THAT TAIWAN MAY BE WIDENING ITS TIES.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA NERVOUS THAT TAIWAN MAY BE WIDENING ITS TIES.txt,0.8825568982533046,0.9738138914108276,7,23,30
China Oilfield Sees Big Loss.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Oilfield Sees Big Loss.txt,,0.9764392077922821,0,4,4
China Opens PPG Plant.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Opens PPG Plant.txt,0.8762370049953461,0.8051446676254272,4,2,6
CHINA OPPOSITION THRIVES IN QUEENS.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA OPPOSITION THRIVES IN QUEENS.txt,0.9060176312923431,0.9842897747692309,16,19,35
CHINA ORDERS CHANGES IN ITS EDUCATIONAL POLICIES.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA ORDERS CHANGES IN ITS EDUCATIONAL POLICIES.txt,0.9435311087540218,0.959565634910877,14,13,27
CHINA OUSTS UNIVERSITY SCIENTIST WHO ADVOCATED BROADER RIGHTS.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA OUSTS UNIVERSITY SCIENTIST WHO ADVOCATED BROADER RIGHTS.txt,0.8350568115711212,0.9431675598025322,6,16,22
CHINA PARTY VETERANS KEEP JOBS AS HUA IS OUSTED.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA PARTY VETERANS KEEP JOBS AS HUA IS OUSTED.txt,0.9105335791905721,0.9762449834657752,15,23,38
China Plans Major.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Plans Major.txt,0.9291009306907654,0.9410188623837062,3,14,17
CHINA PLANS MORE MANPOWER CUTS IN THE MILITARY.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA PLANS MORE MANPOWER CUTS IN THE MILITARY.txt,0.9025585452715555,0.9643599182367325,15,20,35
China Plans to Revise Wage-Price System.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Plans to Revise Wage-Price System.txt,0.9532809853553772,0.9104246894518534,4,6,10
CHINA PLANS TO SPEND 1 BILLION ON TECHNOLOGY FROM WEST.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA PLANS TO SPEND 1 BILLION ON TECHNOLOGY FROM WEST.txt,0.9102218747138977,0.8590492652012751,17,13,30
China Pledge To Investors.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Pledge To Investors.txt,0.9953459898630778,0.9822571873664856,3,1,4
CHINA POLICY SHIFT ON STUDY OVERSEAS.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA POLICY SHIFT ON STUDY OVERSEAS.txt,0.8747875392436981,0.9544490145312415,4,18,22
CHINA PREMIER BIDS U.S. KEEP PLEDGE ON TAIWAN.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA PREMIER BIDS U.S. KEEP PLEDGE ON TAIWAN.txt,0.9440832426471095,0.9728539552953508,31,18,49
CHINA PRESENTS A PLAY ABOUT ITS VIETNAM WAR.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA PRESENTS A PLAY ABOUT ITS VIETNAM WAR.txt,0.9556455135345459,0.9549401998519897,15,19,34
China President Plans To Visit U.S. in July.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China President Plans To Visit U.S. in July.txt,0.9947716082845416,0.9898251891136169,7,2,9
China Puts Guards on Planes.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Puts Guards on Planes.txt,,0.9496687650680542,0,2,2
China Quality Bureau.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Quality Bureau.txt,0.6959282159805298,0.9717134435971578,1,3,4
China Raising Crude Oil Price.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Raising Crude Oil Price.txt,0.9908636212348938,0.9194255272547404,1,6,7
China Rejects Gorbachev Summit Offer.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Rejects Gorbachev Summit Offer.txt,0.9386311107211642,0.9650637717807994,18,17,35
CHINA RELEASES A CATHOLIC BISHOP WHO WAS JAILED NEARLY 30 YEARS.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA RELEASES A CATHOLIC BISHOP WHO WAS JAILED NEARLY 30 YEARS.txt,0.9077827669680119,0.9729356295184085,16,19,35
CHINA REPLACES ITS TOP POLICE MINISTER.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA REPLACES ITS TOP POLICE MINISTER.txt,0.8928290233016014,0.9952285766601563,16,5,21
CHINA REPORTS ATTACKS BY HANOI.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA REPORTS ATTACKS BY HANOI.txt,,0.9539994359016418,0,10,10
CHINA REPORTS GAIN IN SUPERCONDUCTIVE ALLOYS.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA REPORTS GAIN IN SUPERCONDUCTIVE ALLOYS.txt,0.9422455802559853,0.9717855038064899,16,33,49
China Reports It Has Halted One Side of Huge Forest Fire.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Reports It Has Halted One Side of Huge Forest Fire.txt,0.8951699137687683,0.9689242243766785,2,1,3
China Reports Its Oil Reserves.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Reports Its Oil Reserves.txt,0.9547976404428482,,4,0,4
CHINA REPORTS OPIUM IS BEING SMUGGLED TO HONG KONG AND TAIWAN (Reuters) -.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA REPORTS OPIUM IS BEING SMUGGLED TO HONG KONG AND TAIWAN (Reuters) -.txt,0.8587532639503479,0.9745631309655997,3,13,16
China Said to Convict _Gang of Four_ Backers.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Said to Convict _Gang of Four_ Backers.txt,0.8116510212421417,0.9754632314046224,2,3,5
CHINA SAID TO OUST HIGH OFFICIAL.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA SAID TO OUST HIGH OFFICIAL.txt,0.8728998005390167,0.9932856485247612,2,8,10
CHINA SAYS ACCORD IS JUST BEGINNING.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA SAYS ACCORD IS JUST BEGINNING.txt,0.8604604959487915,0.9616700283118657,5,14,19
CHINA SAYS CHERNENKO_S CALL FOR CLOSER TIES ISN_T ENOUGH.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA SAYS CHERNENKO_S CALL FOR CLOSER TIES ISN_T ENOUGH.txt,0.9501354353768485,0.9496229205812726,7,14,21
China Says Emergency Steps Cut the Crime Rate by 40_.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Says Emergency Steps Cut the Crime Rate by 40_.txt,0.9948152899742126,0.9224682450294495,1,5,6
China Says Food Poisoning Hospitalizes Many in Peking.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Says Food Poisoning Hospitalizes Many in Peking.txt,,0.9952628016471863,0,4,4
China Says It Downed A Vietnamese Fighter.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Says It Downed A Vietnamese Fighter.txt,,0.9791126847267151,0,7,7
CHINA SAYS IT INFLICTED BIG LOSSES ON VIETNAMESE.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA SAYS IT INFLICTED BIG LOSSES ON VIETNAMESE.txt,0.9622718691825867,0.9612324024949755,1,14,15
CHINA SAYS SHULTZ SOOTHED TENSIONS _TO SOME EXTENT_.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA SAYS SHULTZ SOOTHED TENSIONS _TO SOME EXTENT_.txt,0.9868892803788185,0.9686669952729169,8,17,25
CHINA SAYS VIETNAM IS TRYING TO SEIZE PARTS OF TONKIN GULF.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA SAYS VIETNAM IS TRYING TO SEIZE PARTS OF TONKIN GULF.txt,0.8202499349912008,0.9576269321971469,6,9,15
China Says Wages Rise.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Says Wages Rise.txt,0.9216282069683075,,2,0,2
CHINA SEES NO ADDED GRAIN NEED.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA SEES NO ADDED GRAIN NEED.txt,0.9606141994396845,0.9459419806798299,12,15,27
CHINA SEES SUMMIT WITH SOVIETS IN _89.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA SEES SUMMIT WITH SOVIETS IN _89.txt,0.9832790270447731,0.9441535201939669,8,11,19
China Sends Naval Squadron To Disputed Spratly Islands.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Sends Naval Squadron To Disputed Spratly Islands.txt,0.9800745248794556,0.9207977205514908,1,4,5
CHINA SHARPLY WARNS U.S. ON TEXTILE CURBS.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA SHARPLY WARNS U.S. ON TEXTILE CURBS.txt,0.84178360303243,0.9823485488692919,3,24,27
China Spending Curb.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Spending Curb.txt,,0.9921959638595581,0,2,2
CHINA STEPS UP DRIVE TO REVIVE BUREAUCRACY.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA STEPS UP DRIVE TO REVIVE BUREAUCRACY.txt,0.9373304886477334,0.9650845357349941,14,7,21
China Studies Investor Plan.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Studies Investor Plan.txt,0.703375518321991,0.9805453419685364,2,2,4
China Switch On U.S. Grain.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Switch On U.S. Grain.txt,,0.9872982203960419,0,4,4
China Technology Unit.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Technology Unit.txt,0.9925309717655182,0.9977867603302002,2,2,4
CHINA TELLS U.S. ARMS TO TAIWAN ARE CRUCIAL TEST.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA TELLS U.S. ARMS TO TAIWAN ARE CRUCIAL TEST.txt,0.9370472629865011,0.9528363186579484,3,26,29
CHINA TEXTILE WARNING.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA TEXTILE WARNING.txt,,0.9863308370113373,0,2,2
CHINA TIMES CEASES U.S. PUBLICATIONS.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA TIMES CEASES U.S. PUBLICATIONS.txt,0.948211920261383,0.9457338842852362,10,29,39
CHINA TO GET AID OF GEORGIA TECH.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA TO GET AID OF GEORGIA TECH.txt,0.9885189568295198,0.956851495636834,17,9,26
CHINA TO GET U.S. BOOKS.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA TO GET U.S. BOOKS.txt,0.9601132154464722,0.8447590917348862,5,4,9
CHINA TO ISSUE FIRST BONDS SINCE 50_S.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA TO ISSUE FIRST BONDS SINCE 50_S.txt,0.9188339710235596,0.9895715638995171,1,8,9
CHINA TO ORBIT TWO SATELLITES FOR AMERICANS.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA TO ORBIT TWO SATELLITES FOR AMERICANS.txt,0.9625853598117828,0.9212748259305954,2,8,10
China to Pay Mitsubishi.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China to Pay Mitsubishi.txt,0.999022364616394,0.9871961116790772,1,5,6
China to Sit In at GATT.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China to Sit In at GATT.txt,0.9135591189066569,,3,0,3
China to Try Student_ Earned Degree in U.S.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China to Try Student_ Earned Degree in U.S.txt,0.6189864873886108,0.9449013322591782,1,4,5
China Trade Rules Eased.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Trade Rules Eased.txt,0.9230173677206039,0.5296992659568787,4,1,5
China Trade Rules Near.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Trade Rules Near.txt,0.9941393136978149,0.8897476434707642,1,5,6
China Trade Surge Seen.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Trade Surge Seen.txt,0.9007689158121744,0.9813606441020966,3,2,5
CHINA TRIES TO SHUT THE DOOR ON THE RED GUARDS_ LEGACY.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA TRIES TO SHUT THE DOOR ON THE RED GUARDS_ LEGACY.txt,0.9424900587867288,0.9495518445968628,17,25,42
China Venture In South Korea.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Venture In South Korea.txt,0.9346275130907694,0.9300101399421692,3,2,5
CHINA VIEW MIXED ON REAGAN_S VISIT.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA VIEW MIXED ON REAGAN_S VISIT.txt,0.9468611419200897,0.9959017038345337,10,4,14
CHINA VOWS CURB ON FREE DISCUSSION.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA VOWS CURB ON FREE DISCUSSION.txt,0.9356473982334137,0.9378467523134671,6,13,19
China Warns U.S. May Face _Another Vietnam_ in Salvador.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Warns U.S. May Face _Another Vietnam_ in Salvador.txt,,0.9881108999252319,0,4,4
CHINA WATCHERS SAY TURMOIL CUT DENG_S POWER.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA WATCHERS SAY TURMOIL CUT DENG_S POWER.txt,0.9610530648912702,0.9550739718335015,14,28,42
China Won_t Be at Soviet Fete Special to The New York Times.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China Won_t Be at Soviet Fete Special to The New York Times.txt,0.9820645153522491,0.929121216138204,2,6,8
"CHINA, CASTING OFF CARE, HAILS THE YEAR OF THE OX.txt","/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA, CASTING OFF CARE, HAILS THE YEAR OF THE OX.txt",0.9344859283704025,0.9186398358572097,26,21,47
"China, Italy, U.S. Win Gold Medals.txt","/content/drive/MyDrive/extracted_files/reagan_81-88/China, Italy, U.S. Win Gold Medals.txt",0.9613825430472692,0.6697714328765869,12,2,14
"China, Occidental Open Coal Mine.txt","/content/drive/MyDrive/extracted_files/reagan_81-88/China, Occidental Open Coal Mine.txt",0.932660847902298,0.8827844659487406,2,3,5
"CHINA, TO RELIEVE UNEMPLOYMENT, GIVES PRIVATE SECTOR MORE LEEWAY.txt","/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA, TO RELIEVE UNEMPLOYMENT, GIVES PRIVATE SECTOR MORE LEEWAY.txt",0.8785279026398292,0.9422743047277132,13,24,37
China-Australia Accord.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China-Australia Accord.txt,0.9899184703826904,,2,0,2
China-Australia Project.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China-Australia Project.txt,0.9690231382846832,0.72422194480896,2,1,3
China-Canada Grain Accord.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China-Canada Grain Accord.txt,0.8485624939203262,0.8116239905357361,4,3,7
China-Europe Trade Ties.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China-Europe Trade Ties.txt,0.9808129906654358,,5,0,5
China-Japan Oil Project.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China-Japan Oil Project.txt,0.7883316278457642,0.7702372670173645,4,1,5
"China-South Korea Trade_ Boom, Yes, but a Quiet One.txt","/content/drive/MyDrive/extracted_files/reagan_81-88/China-South Korea Trade_ Boom, Yes, but a Quiet One.txt",0.9308219597889826,0.9243090502147017,26,29,55
China-U.S. Accord.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China-U.S. Accord.txt,0.9714162945747375,,1,0,1
CHINA-VIETNAM ATTACKS GROW.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA-VIETNAM ATTACKS GROW.txt,0.9853436946868896,0.9750756859779358,5,10,15
CHINA_HU_S OUSTER RAISES TROUBLESOME QUESTIONS.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA_HU_S OUSTER RAISES TROUBLESOME QUESTIONS.txt,0.9155100822448731,0.9671004522930492,5,11,16
China_s Account of Riot in Tibet Is Disputed.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China_s Account of Riot in Tibet Is Disputed.txt,0.9579814374446869,0.9183438420295715,2,3,5
CHINA_S ATOMIC WEAPON STORY TOLD.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA_S ATOMIC WEAPON STORY TOLD.txt,0.9453218475632046,0.9421484217499242,23,33,56
CHINA_S BIRTH GOALS MEET REGIONAL RESISTANCE.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA_S BIRTH GOALS MEET REGIONAL RESISTANCE.txt,0.9554708486511594,0.947821037268933,21,81,102
China_s Bond Complaint.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China_s Bond Complaint.txt,,0.9913671414057413,0,3,3
CHINA_S CAREER LADDERS ARE CROWDED BY GERONTOCRACY.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA_S CAREER LADDERS ARE CROWDED BY GERONTOCRACY.txt,0.9450912585964909,0.9652731588908604,27,21,48
CHINA_S CATHOLICS RESTORE A CHURCH IN PEKING.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA_S CATHOLICS RESTORE A CHURCH IN PEKING.txt,0.9052951565155616,0.9425804853439331,13,10,23
CHINA_S CATHOLICS SEE LIFE THROUGH TINTED PLASTIC.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA_S CATHOLICS SEE LIFE THROUGH TINTED PLASTIC.txt,0.9395842958580364,0.9550120625644922,22,32,54
CHINA_S CATHOLICS_ A NATION UNTO ITSELF MOVES TO MEET THE VATICAN.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/CHINA_S CATHOLICS_ A NATION UNTO ITSELF MOVES TO MEET THE VATICAN.txt,0.9473159855062311,0.9236532708009084,11,30,41
China_s Centenarians Get Some Recognition.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China_s Centenarians Get Some Recognition.txt,0.9330183863639832,0.9620854059855143,3,3,6
China_s Coastal Plans.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China_s Coastal Plans.txt,0.9880778789520264,,2,0,2
China_s Deficit Reduced.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/China_s Deficit Reduced.txt,0.9960215091705322,0.9842058718204498,3,2,5
