file,file_path,avg_positive,avg_negative,positive_count,negative_count,num_sentences
China Detains an American FedEx Pilot.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Detains an American FedEx Pilot.txt,0.9850240775517055,0.9406910293242511,7,34,41
China Displays Aerospace Ambitions as Its New Jetliner Takes Flight.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Displays Aerospace Ambitions as Its New Jetliner Takes Flight.txt,0.937991322893085,0.916061649719874,33,24,57
China Expands Its Internal Web of Online Censors and Forbidden Topics.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Expands Its Internal Web of Online Censors and Forbidden Topics.txt,0.940477404743433,0.9519518565487217,16,37,53
"China Gets New Partner, Further Isolating Taiwan.txt","/content/drive/MyDrive/extracted_files/trump_17-20/China Gets New Partner, Further Isolating Taiwan.txt",0.9855297178030014,0.9381378293037415,20,10,30
China Giants Back a Deal On Telecom.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Giants Back a Deal On Telecom.txt,0.9653280377388,0.9235865473747253,17,24,41
China Halts Ant Group_s Blockbuster I.P.O.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Halts Ant Group_s Blockbuster I.P.O.txt,0.9314598470926285,0.9518348884582519,20,25,45
"China Has a Big Economic Problem, and It Isn_t the Trade War.txt","/content/drive/MyDrive/extracted_files/trump_17-20/China Has a Big Economic Problem, and It Isn_t the Trade War.txt",0.9335679875479804,0.9615253524647819,18,36,54
China Has a New Plan to Tame Tibet.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Has a New Plan to Tame Tibet.txt,0.937632292509079,0.9388964845209705,28,49,77
China Hastens A Global Move To Electric Cars.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Hastens A Global Move To Electric Cars.txt,0.9740774548716016,0.9255957583586375,36,30,66
China Hawks in Congress See an Opportunity in Coronavirus.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Hawks in Congress See an Opportunity in Coronavirus.txt,0.9704666197299957,0.9035908764806287,10,29,39
China Held Internet Star Over _Insult_ To Anthem.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Held Internet Star Over _Insult_ To Anthem.txt,0.9179907772276137,0.9644424946684587,9,19,28
"China Hustles for Vaccine, Despite Patchy Reputation.txt","/content/drive/MyDrive/extracted_files/trump_17-20/China Hustles for Vaccine, Despite Patchy Reputation.txt",0.9302720944086711,0.962969072584836,30,53,83
"China in 1972, As Documented By Antonioni.txt","/content/drive/MyDrive/extracted_files/trump_17-20/China in 1972, As Documented By Antonioni.txt",0.9553442564275529,0.8877636949221294,18,15,33
China Invites Cancer Experts to Treat a Nobel Laureate.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Invites Cancer Experts to Treat a Nobel Laureate.txt,0.8153356711069742,0.9760319987932841,3,9,12
China Irked As U.S. Plans To Sell Arms To Taiwan.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Irked As U.S. Plans To Sell Arms To Taiwan.txt,0.8779282910483224,0.946905916929245,14,10,24
"China Is Aiming to _Break_ Detained Australian Writer, Lawyers Say.txt","/content/drive/MyDrive/extracted_files/trump_17-20/China Is Aiming to _Break_ Detained Australian Writer, Lawyers Say.txt",0.986644834280014,0.9536117234013297,6,22,28
China Is Confronting New U.S. Hostility. But Is It Ready for the Fight_.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Is Confronting New U.S. Hostility. But Is It Ready for the Fight_.txt,0.9575378605813691,0.9517700727595839,33,43,76
China Is Drawing Myanmar Closer as the World Turns Away.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Is Drawing Myanmar Closer as the World Turns Away.txt,0.952110248307387,0.9493685762087504,24,18,42
"China Is on the Rise Everywhere, Except in Soccer.txt","/content/drive/MyDrive/extracted_files/trump_17-20/China Is on the Rise Everywhere, Except in Soccer.txt",0.9788261610886146,0.9516618589560191,29,30,59
China Is Rebuffed Over Suggestion for Defusing Korean Tensions.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Is Rebuffed Over Suggestion for Defusing Korean Tensions.txt,0.9343225772564228,0.9627164155244827,13,36,49
China Is Told To Close Down Houston Office.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Is Told To Close Down Houston Office.txt,0.9056056695325034,0.9582934874599263,14,59,73
China Isn_t Having Enough Babies.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Isn_t Having Enough Babies.txt,0.9358569408456484,0.9384745545685291,24,32,56
China Jails Workers From Crown Resorts of Australia in Message to Casinos.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Jails Workers From Crown Resorts of Australia in Message to Casinos.txt,0.9356003046035767,0.9475535920688084,10,21,31
China Lashes Out at U.S._s Action Against Mass Incarcerations.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Lashes Out at U.S._s Action Against Mass Incarcerations.txt,0.9335577217015353,0.9610721993446351,11,25,36
China Lent Billions To Poor Countries. And Now They Can_t Pay It Back.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Lent Billions To Poor Countries. And Now They Can_t Pay It Back.txt,0.93708878329822,0.9588976215038981,28,56,84
China Likely to Let 4 Dissident Lawmakers Finish Terms in Hong Kong.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Likely to Let 4 Dissident Lawmakers Finish Terms in Hong Kong.txt,0.9104989030781914,0.9900036559385412,17,17,34
"China Loosens Foreign Auto Rules, in Potential Peace Offering to Trump.txt","/content/drive/MyDrive/extracted_files/trump_17-20/China Loosens Foreign Auto Rules, in Potential Peace Offering to Trump.txt",0.9541726175107454,0.9511897955089808,19,32,51
China Lowers Growth Target as Lawmakers Meet.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Lowers Growth Target as Lawmakers Meet.txt,0.9571809196472167,0.9353484188516935,25,24,49
"China Moves to Stabilize Currency, Despite Promise to Loosen Control.txt","/content/drive/MyDrive/extracted_files/trump_17-20/China Moves to Stabilize Currency, Despite Promise to Loosen Control.txt",0.8292164717401777,0.9466394186019897,7,36,43
China Needs Freedom of Information_Student Editorial Contest Winner.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Needs Freedom of Information_Student Editorial Contest Winner.txt,0.9689847767353058,0.9810454742661838,10,29,39
China Performs Its Song and Dance.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Performs Its Song and Dance.txt,0.9099525958299637,0.9877013266086578,4,2,6
China Plans a Shake-Up That Would Shore Up Party Rule.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Plans a Shake-Up That Would Shore Up Party Rule.txt,0.9646116220034086,0.9476390480995178,26,21,47
China Plans New Tariffs In Retaliation To U.S. Policy.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Plans New Tariffs In Retaliation To U.S. Policy.txt,0.9523119756153652,0.9577926516532898,7,20,27
China Plays _Fight the Landlord_ to Tame Hong Kong_The New New World.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Plays _Fight the Landlord_ to Tame Hong Kong_The New New World.txt,0.9511170233449628,0.9802138308684031,31,36,67
China Pledges to Investigate Fears of Sonic Attacks on U.S. Diplomats.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Pledges to Investigate Fears of Sonic Attacks on U.S. Diplomats.txt,0.8648502495553758,0.9836851380489491,9,27,36
China Releases #MeToo Activist Who Covered Hong Kong Protests.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Releases #MeToo Activist Who Covered Hong Kong Protests.txt,0.9676000237464905,0.9683408588171005,10,16,26
China Renews Its _Belt and Road_ Push for Global Influence.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Renews Its _Belt and Road_ Push for Global Influence.txt,0.9338736000813936,0.9511793490612146,19,33,52
"China Reports New Cases of Deadly Virus, Adding to Outbreak Concerns.txt","/content/drive/MyDrive/extracted_files/trump_17-20/China Reports New Cases of Deadly Virus, Adding to Outbreak Concerns.txt",0.9525770346323649,0.9188518203221835,6,26,32
China Says Anbang_s Founder Defrauded Investors of $10 Billion.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Says Anbang_s Founder Defrauded Investors of $10 Billion.txt,0.9333900809288025,0.9772606001180761,10,34,44
China Says Detained Canadian Worked for Group Without Legal Registration.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Says Detained Canadian Worked for Group Without Legal Registration.txt,0.8990504503250122,0.9611218845522081,15,37,52
China Says It Will Roll Out _National Security_ Steps for Hong Kong.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Says It Will Roll Out _National Security_ Steps for Hong Kong.txt,0.9674874544143677,0.9334775606791178,17,18,35
China Says Its Economy Grew Briskly In Quarter.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Says Its Economy Grew Briskly In Quarter.txt,0.9829387037377608,0.9794536691445571,19,13,32
China Seeks Allies as Trump_s Trade War Mounts. It Won_t Be Easy.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Seeks Allies as Trump_s Trade War Mounts. It Won_t Be Easy.txt,0.9582542037141735,0.9523796659928782,29,27,56
China Sends a Subtle Signal on North Korea.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Sends a Subtle Signal on North Korea.txt,0.9704178124666214,0.9558781208815398,16,27,43
China Sends Warning to Taiwan and U.S. With Big Show of Air Power.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Sends Warning to Taiwan and U.S. With Big Show of Air Power.txt,0.9785520301924812,0.9198576137423515,9,16,25
China Sentences Tycoon Who Criticized Xi to 18 Years in Prison.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Sentences Tycoon Who Criticized Xi to 18 Years in Prison.txt,0.932689905166626,0.9887829891272953,8,28,36
China Set to Ease Limits on Foreign Stakes in Financial Firms.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Set to Ease Limits on Foreign Stakes in Financial Firms.txt,0.9442459456622601,0.9774051446181077,16,26,42
China Shed $1 Trillion in Reserves. Should the World Be Worried_.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Shed $1 Trillion in Reserves. Should the World Be Worried_.txt,0.9806645154953003,0.9414819697539012,10,30,40
China Should Match California_s Effort to Slow Climate Change.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Should Match California_s Effort to Slow Climate Change.txt,0.9811167458693186,0.9683124754163954,30,18,48
"China Spins Hong Kong, But World Isn_t Buying.txt","/content/drive/MyDrive/extracted_files/trump_17-20/China Spins Hong Kong, But World Isn_t Buying.txt",0.9616815216011472,0.9450993984937668,18,40,58
China Spins Tale That the U.S. Army Started the Coronavirus Epidemic.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Spins Tale That the U.S. Army Started the Coronavirus Epidemic.txt,0.8930302262306213,0.9708733870869591,11,42,53
China Stopped Its Economy to Tackle Coronavirus. Now the World Suffers.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Stopped Its Economy to Tackle Coronavirus. Now the World Suffers.txt,0.924477565579298,0.9635869665787771,41,52,93
China Strikes Defiant Stance on Trade Against Trump.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Strikes Defiant Stance on Trade Against Trump.txt,0.966035008430481,0.9781738955240983,10,26,36
China Surrenders Little to U.S. in First Round of Trade Talks.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Surrenders Little to U.S. in First Round of Trade Talks.txt,0.9067305856280856,0.9853444536526997,9,15,24
China to Take A Harder Line On Pollution.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China to Take A Harder Line On Pollution.txt,0.9311460483641851,0.9548385381698609,21,20,41
China Trade Talks Approach Critical Point.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Trade Talks Approach Critical Point.txt,0.9375925540924073,0.9055769528661456,10,14,24
China Unveils New Leadership but No Clear Successor to President.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Unveils New Leadership but No Clear Successor to President.txt,0.9454571935865614,0.9584853450457255,27,24,51
China Vows Punishment For Deals Overseas.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Vows Punishment For Deals Overseas.txt,0.9064343720674515,0.967906000216802,12,30,42
China Vows Retaliation for Latest Trump Moves.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Vows Retaliation for Latest Trump Moves.txt,0.8809168594224113,0.971204442136428,7,17,24
China Vows Tougher Security in Hong Kong. Easier Said Than Done.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Vows Tougher Security in Hong Kong. Easier Said Than Done.txt,0.9585745744407177,0.9534044589315142,16,35,51
China vs. the World.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China vs. the World.txt,0.9345583224838431,0.9402484639746244,44,61,105
China Wary Of Hurried Trade Deal.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Wary Of Hurried Trade Deal.txt,0.8911359645426273,0.9671404144980691,16,33,49
"China Will Be Part of a Popular Stock Index, Opening the Door to Foreign Money.txt","/content/drive/MyDrive/extracted_files/trump_17-20/China Will Be Part of a Popular Stock Index, Opening the Door to Foreign Money.txt",0.9775824275883761,0.9568818189479686,11,27,38
China Won_t Easily Join U.S. in Fake Meat Craze.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China Won_t Easily Join U.S. in Fake Meat Craze.txt,0.9130195152191889,0.9664265294464267,21,49,70
"China, Fanning Patriotism, Adds 6 Years to War with Japan in History Books.txt","/content/drive/MyDrive/extracted_files/trump_17-20/China, Fanning Patriotism, Adds 6 Years to War with Japan in History Books.txt",0.9458729074551508,0.930467980603377,13,24,37
"China, Hosting Kim, Sends Warning to U.S. on Trade.txt","/content/drive/MyDrive/extracted_files/trump_17-20/China, Hosting Kim, Sends Warning to U.S. on Trade.txt",0.9094146452844143,0.9504499503544399,16,35,51
"China, Outmatched_.txt","/content/drive/MyDrive/extracted_files/trump_17-20/China, Outmatched_.txt",0.9430198272069296,0.9866816202799479,3,3,6
"China-Backed Hackers Broke Into 100 Firms and Agencies, U.S. Says.txt","/content/drive/MyDrive/extracted_files/trump_17-20/China-Backed Hackers Broke Into 100 Firms and Agencies, U.S. Says.txt",0.9683693885803223,0.9861895943942823,5,19,24
China_s Aggressive Diplomacy Weakens Xi Jinping_s Global Standing_News analysis.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Aggressive Diplomacy Weakens Xi Jinping_s Global Standing_News analysis.txt,0.964014354874106,0.9750038550959693,17,36,53
China_s Ambassador to Canada Blames _White Supremacy_ in Feud Over Arrests.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Ambassador to Canada Blames _White Supremacy_ in Feud Over Arrests.txt,0.7761233448982239,0.9841110602669094,3,23,26
China_s Appetite Pushes Fisheries to the Brink.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Appetite Pushes Fisheries to the Brink.txt,0.9490970238562553,0.9653172132216001,31,76,107
"China_s Bird Flu Surge Is a Low Epidemic Threat, W.H.O. Says.txt","/content/drive/MyDrive/extracted_files/trump_17-20/China_s Bird Flu Surge Is a Low Epidemic Threat, W.H.O. Says.txt",0.5377092957496643,0.9500979341958699,1,19,20
China_s Chance to Save Antarctic Sea Life.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Chance to Save Antarctic Sea Life.txt,0.9615080992380778,0.9267080293761359,30,9,39
China_s Communists Rewrite the Rules for Foreign Businesses.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Communists Rewrite the Rules for Foreign Businesses.txt,0.9621720743179322,0.9422724517908964,25,33,58
China_s Coronavirus Crisis Is Just Beginning.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Coronavirus Crisis Is Just Beginning.txt,0.94300183840096,0.9538627225299214,32,43,75
China_s Demand for Lobster Dries Up.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Demand for Lobster Dries Up.txt,0.9451300017535686,0.9741045278415346,16,57,73
"China_s Economy Grows Strongly, Yet Central Bank Eases Policy.txt","/content/drive/MyDrive/extracted_files/trump_17-20/China_s Economy Grows Strongly, Yet Central Bank Eases Policy.txt",0.9823526740074158,0.9505374932289123,12,25,37
China_s Future in Balance as Politburo Prepares for New Blood.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Future in Balance as Politburo Prepares for New Blood.txt,0.9749429183346885,0.9412996385778699,28,28,56
China_s Hong Kong Crackdown Could Put Trump in an Unwelcome Spot.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Hong Kong Crackdown Could Put Trump in an Unwelcome Spot.txt,0.9415801124913352,0.9489854714449715,14,34,48
China_s Ill-Timed Attack on the Free Press.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Ill-Timed Attack on the Free Press.txt,0.9559674933552742,0.9654365607670375,8,21,29
China_s Leader Picks Harvard-Trained Ally to Tighten Grip on Economy.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Leader Picks Harvard-Trained Ally to Tighten Grip on Economy.txt,0.9711036456597818,0.932091150018904,37,18,55
"China_s Legislature Formally Ends Term Limits, Paving Way to Let Xi Rule for Life.txt","/content/drive/MyDrive/extracted_files/trump_17-20/China_s Legislature Formally Ends Term Limits, Paving Way to Let Xi Rule for Life.txt",0.9399000344605282,0.9699495434761047,29,21,50
China_s Logging in Siberia Is a Source of Jobs and Worry.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Logging in Siberia Is a Source of Jobs and Worry.txt,0.9281581590572993,0.961361896160037,12,43,55
China_s Love-Hate Relationship With U.S. Has Xi_s Party in a Bind.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Love-Hate Relationship With U.S. Has Xi_s Party in a Bind.txt,0.9322148220879691,0.9202735456260475,28,37,65
China_s Media Crackdown Spreads to Hong Kong.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Media Crackdown Spreads to Hong Kong.txt,0.9591928571462631,0.9639837108552456,4,16,20
China_s Parliament Is a Growing Billionaires_ Club.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Parliament Is a Growing Billionaires_ Club.txt,0.9972589425742626,0.897987531291114,16,9,25
"China_s Party Congress Brings Crackdown on Critics, Nightclubs and Airbnb.txt","/content/drive/MyDrive/extracted_files/trump_17-20/China_s Party Congress Brings Crackdown on Critics, Nightclubs and Airbnb.txt",0.9271827285939996,0.9733903391941173,11,37,48
China_s Plan to Recognize Deadly Quake Is Scorned.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Plan to Recognize Deadly Quake Is Scorned.txt,0.966091302724985,0.9802398761113484,13,15,28
China_s President Presses Military Overhaul and Two Generals Fall.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s President Presses Military Overhaul and Two Generals Fall.txt,0.9309550581439849,0.9571726662772042,31,28,59
China_s President Seeks to Carve Bigger Global Role in First Visit to Davos.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s President Seeks to Carve Bigger Global Role in First Visit to Davos.txt,0.9795820437944852,0.9729454842480746,26,11,37
"China_s Role in Climate Change, and Possibly in Fighting It.txt","/content/drive/MyDrive/extracted_files/trump_17-20/China_s Role in Climate Change, and Possibly in Fighting It.txt",0.8992298038109489,0.9645756225328188,23,37,60
China_s Stance on Homosexuality Has Changed. Its Textbooks Haven_t.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Stance on Homosexuality Has Changed. Its Textbooks Haven_t.txt,0.9621050986978743,0.9698210968212648,18,44,62
China_s State-Backed Tech Is Major Trade Sore Spot for U.S.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s State-Backed Tech Is Major Trade Sore Spot for U.S.txt,0.9533503714360689,0.9552594316311371,19,39,58
China_s Taste for Soybeans Is a Weak Spot in the Trade War With Trump.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Taste for Soybeans Is a Weak Spot in the Trade War With Trump.txt,0.8747431695461273,0.9596268377214108,20,53,73
China_s Top Ideologue Calls For Tight Control of Web.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Top Ideologue Calls For Tight Control of Web.txt,0.9902383420202467,0.9473839551210403,18,16,34
China_s Voracious Appetite for Timber Stokes Fury in Russia and Beyond.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Voracious Appetite for Timber Stokes Fury in Russia and Beyond.txt,0.9353649283156675,0.9715895701427849,34,49,83
China_s Weight Fuels Reversal By Trump On Foreign Aid.txt,/content/drive/MyDrive/extracted_files/trump_17-20/China_s Weight Fuels Reversal By Trump On Foreign Aid.txt,0.9676916324175321,0.918860989181619,26,38,64
Chinese Billionaire Indicted in $1.8 Billion Tariff Fraud Scheme.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Billionaire Indicted in $1.8 Billion Tariff Fraud Scheme.txt,0.9412894248962402,0.9728062965653159,6,22,28
Chinese Businesswoman Found Guilty of Trespassing at Mar-a-Lago.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Businesswoman Found Guilty of Trespassing at Mar-a-Lago.txt,0.8974525653398954,0.9766820073127747,13,40,53
Chinese Censors Block Work About Technology.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Censors Block Work About Technology.txt,0.9240238070487976,0.9412986142881985,16,29,45
Chinese City Uses Facial Recognition for Shaming.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese City Uses Facial Recognition for Shaming.txt,0.8383968001917789,0.9814046121412708,19,31,50
Chinese Coffee Chain_s Scandal Renews U.S. Calls for Oversight.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Coffee Chain_s Scandal Renews U.S. Calls for Oversight.txt,0.9493618786334992,0.9422875560966193,20,51,71
Chinese Envoy Is Embraced By a Warmer North Korea.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Envoy Is Embraced By a Warmer North Korea.txt,0.9841726284760696,0.9679555126598903,13,7,20
Chinese Family Reportedly Paid $6.5 Million to Consultant for Spot at Stanford.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Family Reportedly Paid $6.5 Million to Consultant for Spot at Stanford.txt,0.8783394694328308,0.9787564641899533,7,18,25
Chinese Fans Paid Dearly for World Cup Tickets That Never Materialized.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Fans Paid Dearly for World Cup Tickets That Never Materialized.txt,0.9289618513800881,0.9721634326837002,11,39,50
Chinese Find_ This Carnivore Strayed Very Far From the Americas.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Find_ This Carnivore Strayed Very Far From the Americas.txt,0.926457978785038,0.9035552612372807,8,14,22
Chinese Firm Scraps Deal to Buy Anthony Scaramucci_s Hedge Fund.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Firm Scraps Deal to Buy Anthony Scaramucci_s Hedge Fund.txt,0.9830254571778434,0.9567172639071941,7,16,23
"Chinese Goods May Face 25_ Tariffs, Not 10_, as Trump_s Anger Grows.txt","/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Goods May Face 25_ Tariffs, Not 10_, as Trump_s Anger Grows.txt",0.9286453723907471,0.9599947263212765,13,34,47
Chinese Intelligence Officers Accused of Stealing Aerospace Secrets.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Intelligence Officers Accused of Stealing Aerospace Secrets.txt,0.8487218141555786,0.9771586837975875,5,23,28
Chinese Journalists Sought Freedom in the U.S. Now They_re in Limbo.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Journalists Sought Freedom in the U.S. Now They_re in Limbo.txt,0.928395226597786,0.9728216271142702,16,37,53
Chinese Judge Blasts Trump Over Judiciary.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Judge Blasts Trump Over Judiciary.txt,0.9601924602801983,0.971810443834825,13,11,24
Chinese Leader On Edge in Year Rife With Risks.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Leader On Edge in Year Rife With Risks.txt,0.8898544684052467,0.9505252778530121,16,30,46
Chinese Markets Were Early to the Trade War Meltdown. Now They_re Not So Worried.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Markets Were Early to the Trade War Meltdown. Now They_re Not So Worried.txt,0.8544466733932495,0.9852319359779358,5,19,24
"Chinese Military May Gain From Western University Ties, Report Warns.txt","/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Military May Gain From Western University Ties, Report Warns.txt",0.9270843575077672,0.9400352065761884,31,24,55
Chinese Official Calls Turmoil in Hong Kong Worst Since 1997 Handover.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Official Calls Turmoil in Hong Kong Worst Since 1997 Handover.txt,0.8723738710085551,0.9482579278318506,15,38,53
"Chinese Restaurants Are Closing. That_s a Good Thing, the Owners Say.txt","/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Restaurants Are Closing. That_s a Good Thing, the Owners Say.txt",0.9738594144582748,0.9327975924198444,36,52,88
Chinese Ship Is Deployed Near Taiwan.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Ship Is Deployed Near Taiwan.txt,0.9572072178125381,0.907970917224884,4,5,9
Chinese Tech Company Blocked From Buying American Components.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Tech Company Blocked From Buying American Components.txt,0.9657533288002014,0.9366102516651154,10,30,40
Chinese Tech Giant Faces Death Sentence in a New U.S. Cold War.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Tech Giant Faces Death Sentence in a New U.S. Cold War.txt,0.9473958084216485,0.9283179280658563,26,48,74
Chinese Tech Giant Scrambles to Save Business in Australia.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese Tech Giant Scrambles to Save Business in Australia.txt,0.9722089086260114,0.9642044650880914,28,19,47
Chinese-Australian Writer Yang Hengjun Detained in China.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Chinese-Australian Writer Yang Hengjun Detained in China.txt,0.9418183778013501,0.9519245747257682,14,34,48
Cirque du Soleil Buys Blue Man Group.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Cirque du Soleil Buys Blue Man Group.txt,0.9739779215306044,0.9410348676499867,32,21,53
"Citing New Security Law, U.S. Warns of Hong Kong Travel Risk.txt","/content/drive/MyDrive/extracted_files/trump_17-20/Citing New Security Law, U.S. Warns of Hong Kong Travel Risk.txt",0.9259291092554728,0.9854554459452629,3,16,19
Climate Change May Be Intensifying China_s Smog Crisis.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Climate Change May Be Intensifying China_s Smog Crisis.txt,0.814540445804596,0.9463573396205902,8,32,40
Colleagues Voice Shock at Princeton University Scholar_s Spying Conviction in Iran.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Colleagues Voice Shock at Princeton University Scholar_s Spying Conviction in Iran.txt,0.9748950302600861,0.9318649207844454,14,17,31
Coming Close to Nuclear Holocaust_nonfiction.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Coming Close to Nuclear Holocaust_nonfiction.txt,0.9207604442323957,0.94840240975221,21,12,33
Communist Party Steps Out of Shadows in Hong Kong.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Communist Party Steps Out of Shadows in Hong Kong.txt,0.9825925961617501,0.9291714388270711,31,43,74
Companies Hint That Investors Are Right to Fret About Growth.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Companies Hint That Investors Are Right to Fret About Growth.txt,0.8980039264026441,0.9697527246815818,19,42,61
Consider the Virus_s Point of View.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Consider the Virus_s Point of View.txt,0.9151440899480473,0.9594065106832064,44,65,109
Coronavirus Adds to Pressure for U.S. Oil Industry.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Coronavirus Adds to Pressure for U.S. Oil Industry.txt,0.9626169630459377,0.9763981292887431,7,41,48
