file,file_path,avg_positive,avg_negative,positive_count,negative_count,num_sentences
China Says Its President Is Ill.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Says Its President Is Ill.txt,0.9707514643669128,0.9972727000713348,1,2,3
China Says One of Its Boeing 737_s Crashed.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Says One of Its Boeing 737_s Crashed.txt,,0.9444503039121628,0,8,8
China Says Soviets Erred Earlier in Picking Leader.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Says Soviets Erred Earlier in Picking Leader.txt,0.8893429381506783,0.924202885478735,7,16,23
China Says Taiwan Is _Buying Hearts_ Abroad.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Says Taiwan Is _Buying Hearts_ Abroad.txt,0.8921743233998617,0.976115060704095,6,14,20
China Seeks New Image as Asian Games Host.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Seeks New Image as Asian Games Host.txt,0.9235209375619888,0.9853832821051279,12,12,24
China Sees a Greater Role For Free Market in 1990_s.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Sees a Greater Role For Free Market in 1990_s.txt,0.9163439406288995,0.9470050876790826,9,11,20
China Sentences 2 Ex-Aides To Life Terms for Corruption.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Sentences 2 Ex-Aides To Life Terms for Corruption.txt,0.6609100699424744,0.9881160656611124,2,3,5
China Sentences 8 Leading Dissidents.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Sentences 8 Leading Dissidents.txt,0.8967206701636314,0.9785506703235485,8,27,35
China Sentences an Ex-Official to 7 Years Over Tiananmen Leaks.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Sentences an Ex-Official to 7 Years Over Tiananmen Leaks.txt,0.933891661465168,0.9756702686610975,8,19,27
China Signs Boeing Pact.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Signs Boeing Pact.txt,0.9880833029747009,0.9574649482965469,1,4,5
China Taking A Harsh Line With Vendors.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Taking A Harsh Line With Vendors.txt,0.9588885373539395,0.9581176945657441,9,33,42
China Threatens Contracts Reached by Hong Kong.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Threatens Contracts Reached by Hong Kong.txt,0.9144984036684036,0.9630643935764537,8,17,25
CHINA THREATENS HONG KONG TREATY.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/CHINA THREATENS HONG KONG TREATY.txt,0.9294316867987314,0.9850868758033303,12,17,29
China Ties New Demand to Dissident_s Fate.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Ties New Demand to Dissident_s Fate.txt,0.967168927192688,0.9684228390455246,8,20,28
China to Begin Plan to Cut Exodus of Top Researchers.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China to Begin Plan to Cut Exodus of Top Researchers.txt,,0.8924665302038193,0,4,4
China to Deal In Futures.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China to Deal In Futures.txt,0.8934450626373291,0.9240105628967286,5,5,10
China to Raise Arms Spending Again.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China to Raise Arms Spending Again.txt,0.9584287106990814,0.9587519198656083,6,20,26
China to Repay More Bonds.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China to Repay More Bonds.txt,0.9545942544937134,0.9516435265541077,2,2,4
China to Reward Army With 13_ Increase in Military Budget.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China to Reward Army With 13_ Increase in Military Budget.txt,0.9401416530211767,0.8905890583992004,12,13,25
China to Tighten Controls.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China to Tighten Controls.txt,0.9935898780822754,0.9887973964214325,1,8,9
CHINA TRADE PACT WITH U.S. IS SIGNED.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/CHINA TRADE PACT WITH U.S. IS SIGNED.txt,0.9288303405046463,0.9524041754858834,12,14,26
China Tries to Win Back Tourists.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Tries to Win Back Tourists.txt,0.9649121363957723,0.9337433532970708,30,41,71
China Venture by Mitsui.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Venture by Mitsui.txt,0.9922163486480713,,3,0,3
China Vows to Stay on the Communist Road.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Vows to Stay on the Communist Road.txt,0.9850088477134704,0.9736234049002329,10,6,16
China Waits Anxiously for Ruling On Its Trade Status With the U.S.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Waits Anxiously for Ruling On Its Trade Status With the U.S.txt,0.8574209979602269,0.9690608330394911,7,23,30
China Warns On Luxuries.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Warns On Luxuries.txt,0.8185855348904928,0.9931215941905975,3,4,7
China Warns U.S. on Taiwan Jet Deal.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Warns U.S. on Taiwan Jet Deal.txt,0.919223427772522,0.9604435761769613,11,21,32
China Wary On Stocks.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Wary On Stocks.txt,0.9585081934928894,0.9835841059684753,2,3,5
China Whispers of Plots and Man Called Yang.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Whispers of Plots and Man Called Yang.txt,0.9646629095077515,0.9191592298448086,8,16,24
CHINA WILL ALLOW FEWER STUDENTS TO STUDY IN U.S.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/CHINA WILL ALLOW FEWER STUDENTS TO STUDY IN U.S.txt,0.9021847477326026,0.9335673570632934,13,25,38
CHINA WILL BUILD A-PLANT FOR IRAN.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/CHINA WILL BUILD A-PLANT FOR IRAN.txt,0.9473748207092285,0.9727059091840472,10,14,24
China Will Lower Barriers to Trade In Accord With U.S.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Will Lower Barriers to Trade In Accord With U.S.txt,0.9164112955331802,0.9434314966201782,12,24,36
China Will Try Official Linked to Tiananmen.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Will Try Official Linked to Tiananmen.txt,0.9287245670954386,0.9730829766818455,6,14,20
China Wins a Bigger Say in Hong Kong.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Wins a Bigger Say in Hong Kong.txt,0.9250275823805068,0.9547332582019624,18,21,39
China Wins Two Loans Backed by U.S.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Wins Two Loans Backed by U.S.txt,0.8736917575200399,0.9406214539821331,9,13,22
China Worried by Clinton_s Linking of Trade to Human Rights.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China Worried by Clinton_s Linking of Trade to Human Rights.txt,0.9588532490389687,0.9506364631652832,14,25,39
"China, in Crackdown, Orders Many Companies to Close.txt","/content/drive/MyDrive/extracted_files/hwbush_89-92/China, in Crackdown, Orders Many Companies to Close.txt",0.9834200739860535,0.9699442887306213,4,25,29
"China, in Shift, Accepts U.S. Shipping Concerns.txt","/content/drive/MyDrive/extracted_files/hwbush_89-92/China, in Shift, Accepts U.S. Shipping Concerns.txt",0.8598879831177848,0.9688592766012464,7,14,21
"China, Uzbekistan Form Ties.txt","/content/drive/MyDrive/extracted_files/hwbush_89-92/China, Uzbekistan Form Ties.txt",0.9962455183267593,,4,0,4
China-Hong Kong Dispute Rattles Colony_s Stock Index.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China-Hong Kong Dispute Rattles Colony_s Stock Index.txt,0.9260237216949463,0.9656847678124905,3,16,19
CHINA-JAPAN LINK ON MISSILES SEEN.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/CHINA-JAPAN LINK ON MISSILES SEEN.txt,0.6265015006065369,0.9657769672798387,1,33,34
China-Korea TV Deal.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China-Korea TV Deal.txt,,0.9052330851554871,0,3,3
China-South Africa Deal.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China-South Africa Deal.txt,,0.981818214058876,0,4,4
China-Soviet Ventures.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China-Soviet Ventures.txt,0.9723880290985107,0.9385158121585846,1,2,3
China_s Airlines Warned.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Airlines Warned.txt,,0.9943288862705231,0,2,2
China_s Army Is Cared For in a Lean Budget.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Army Is Cared For in a Lean Budget.txt,0.9049346446990967,0.9883908125070425,7,13,20
China_s Babies_ Better _Elegant_ Than _Red_.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Babies_ Better _Elegant_ Than _Red_.txt,0.9233965497267874,0.9423793703317642,19,24,43
China_s Coal Output Up.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Coal Output Up.txt,0.9768418669700623,0.9989990592002869,1,1,2
China_s Communists Prepare Party Congress.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Communists Prepare Party Congress.txt,0.945305198431015,0.8738986849784851,12,12,24
China_s Credit Rating Downgraded by Moody_s.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Credit Rating Downgraded by Moody_s.txt,0.8947255114714304,0.9322073970522199,6,14,20
China_s Debt Rises 27_.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Debt Rises 27_.txt,0.9648443758487701,0.9839951992034912,2,2,4
China_s Divided Economy.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Divided Economy.txt,0.9382328305925641,0.8926526784896851,7,5,12
"China_s Films_ More Propaganda, Less Art.txt","/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Films_ More Propaganda, Less Art.txt",0.9474423433604994,0.9288758773070115,19,13,32
China_s Frontier_ The Search for Development.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Frontier_ The Search for Development.txt,0.9076495596340725,0.9281791716814041,7,20,27
CHINA_S INDUSTRIES QUITTING THE HILLS.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/CHINA_S INDUSTRIES QUITTING THE HILLS.txt,0.9610044130912194,0.8744979290401235,13,17,30
China_s Intense Love of Education Cools Off.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Intense Love of Education Cools Off.txt,0.9127757996320724,0.9748924270920132,8,23,31
"China_s Newspapers, After Crackdown by Beijing, Revert to a Single Voice.txt","/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Newspapers, After Crackdown by Beijing, Revert to a Single Voice.txt",0.9333841138415866,0.9655392915010452,9,40,49
China_s No. 2 Didn_t Invoke Jack Kennedy.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s No. 2 Didn_t Invoke Jack Kennedy.txt,0.935691241423289,0.9364609122276306,15,18,33
China_s Open-Door Stock Policy.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Open-Door Stock Policy.txt,0.9322955482884457,0.9586370640330845,19,45,64
China_s Peasantry Takes Measure of Its Prosperity.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Peasantry Takes Measure of Its Prosperity.txt,0.919473063487273,0.9704453615765822,26,38,64
China_s Premier Sees Progress on Cambodia.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Premier Sees Progress on Cambodia.txt,0.9521762629350027,0.9858925938606262,6,1,7
China_s Premier Talks Of Economic Distress.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Premier Talks Of Economic Distress.txt,0.783955916762352,0.9582969844341278,4,2,6
China_s Premier Urges Tighter Control.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Premier Urges Tighter Control.txt,0.9102551208602058,0.9418360122612545,9,14,23
China_s Prime Minister Arrives in India.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Prime Minister Arrives in India.txt,0.9704169631004333,0.9709841926892598,12,15,27
China_s Private Business Drops.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Private Business Drops.txt,,0.9705195426940918,0,4,4
China_s Private Businesses Face Inspection.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Private Businesses Face Inspection.txt,0.9355134831534492,0.9768908811467034,9,28,37
China_s Showcase Company.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Showcase Company.txt,0.9412803435936953,0.9765526837772793,39,45,84
China_s Students Seek To Avoid Ban on Travel.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Students Seek To Avoid Ban on Travel.txt,0.9821637471516927,0.9696922872377478,12,23,35
China_s Trade Surplus.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Trade Surplus.txt,,0.9854635298252106,0,2,2
China_s Trade With Taiwan.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Trade With Taiwan.txt,0.9573292136192322,0.9488566517829895,2,2,4
China_s Tranquillity Is Seen as Only Skin Deep.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Tranquillity Is Seen as Only Skin Deep.txt,0.9888424947857857,0.9580079533837058,8,11,19
China_s Upheaval_ Five Weeks of Student Demonstrations.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/China_s Upheaval_ Five Weeks of Student Demonstrations.txt,0.9673934313986037,0.9486647681756453,18,22,40
Chinese Aide May Seek U.S. Refuge.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Aide May Seek U.S. Refuge.txt,0.9853455168860299,0.9422528783480326,7,15,22
"Chinese Aide, Visiting U.S., Sees Room for Compromise.txt","/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Aide, Visiting U.S., Sees Room for Compromise.txt",0.9581908219390445,0.974829783042272,18,12,30
Chinese Aim to Harness Yangtze and Yellow Rivers.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Aim to Harness Yangtze and Yellow Rivers.txt,0.9493411235187365,0.9267896654758048,23,47,70
Chinese Angered by French Arms Sale to Taiwan.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Angered by French Arms Sale to Taiwan.txt,0.9169061183929443,0.9446577383921697,4,13,17
Chinese Apparently Halt Rights Talks With U.S.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Apparently Halt Rights Talks With U.S.txt,0.9760246753692627,0.9672158257714634,20,29,49
Chinese Army Major Defects To South Korea With His Wife.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Army Major Defects To South Korea With His Wife.txt,,0.8947997093200684,0,4,4
Chinese at Grumman Plant Lose Jobs Under New Policy.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese at Grumman Plant Lose Jobs Under New Policy.txt,0.8790558278560638,0.9164951324462891,2,5,7
Chinese at the U.N. Seeking to Keep Jobs.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese at the U.N. Seeking to Keep Jobs.txt,0.9406570593516032,0.9795017065825286,6,27,33
Chinese Banks Plan to Lend $27 Billion to Aid Businesses.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Banks Plan to Lend $27 Billion to Aid Businesses.txt,0.9318540791670481,0.9404510892927647,6,16,22
Chinese Boxers in U.S.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Boxers in U.S.txt,0.939145565032959,,10,0,10
CHINESE CHIEF SETS HARD POLICY LINE.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/CHINESE CHIEF SETS HARD POLICY LINE.txt,0.9215479365416935,0.9478901624679565,14,13,27
Chinese College Freshmen to Join Army First.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese College Freshmen to Join Army First.txt,0.9025107522805532,0.9210236397656527,6,11,17
Chinese Communists Call for Party Purge.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Communists Call for Party Purge.txt,0.9394299536943436,0.9780404738017491,12,21,33
Chinese Crowd Stock Sellers.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Crowd Stock Sellers.txt,0.9750304420789083,0.9102946162223816,3,5,8
Chinese Deny Export Of Prison-Made Goods.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Deny Export Of Prison-Made Goods.txt,0.9947342872619629,0.9606927235921224,1,6,7
Chinese Dissident Criticizes U.S. on Human Rights.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Dissident Criticizes U.S. on Human Rights.txt,0.9457090795040131,0.9647720916704698,12,22,34
Chinese Dissident to Study in U.S. (and to Speak Out).txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Dissident to Study in U.S. (and to Speak Out).txt,0.9584962001868657,0.9512839443755873,14,33,47
"Chinese Dissident, in West, Tells Of Underground Rights Network.txt","/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Dissident, in West, Tells Of Underground Rights Network.txt",0.8962827250361443,0.9366568028926849,8,6,14
Chinese Dissidents As Visiting Scholars.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Dissidents As Visiting Scholars.txt,0.9626876498971667,0.9228299930691719,14,24,38
CHINESE EXECUTE 3 IN PUBLIC DISPLAY FOR PROTEST ROLE.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/CHINESE EXECUTE 3 IN PUBLIC DISPLAY FOR PROTEST ROLE.txt,0.8168980975945791,0.9802823431637823,6,49,55
Chinese Execute an Official Convicted of Taking Bribes.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Execute an Official Convicted of Taking Bribes.txt,,0.9952958524227142,0,4,4
Chinese Exiles Form Worldwide Opposition Group.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Exiles Form Worldwide Opposition Group.txt,0.9834509526982027,0.9790843352675438,17,8,25
Chinese Face Epochal Wait For Housing.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Face Epochal Wait For Housing.txt,0.9367419481277466,0.9474228819211324,10,24,34
Chinese Hold Rally in Manhattan.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Hold Rally in Manhattan.txt,0.9806413888931275,0.9672212998072306,5,9,14
Chinese in U.S. Lament Bush Victory.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese in U.S. Lament Bush Victory.txt,0.9035905500253042,0.9647986127270592,12,36,48
Chinese Jumbo Jet Flying to New York Is Hijacked.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Jumbo Jet Flying to New York Is Hijacked.txt,0.9979952573776245,0.9670684209891728,1,14,15
Chinese Leadership Names 2 Deputy Premiers.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Leadership Names 2 Deputy Premiers.txt,0.9515353395388677,0.9763144056002299,13,3,16
Chinese Lose_ U.S. Boat Sinks.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Lose_ U.S. Boat Sinks.txt,0.9777579179831913,0.9223163947463036,14,8,22
Chinese March in Beijing in Defiance of Ban.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese March in Beijing in Defiance of Ban.txt,0.89706951379776,0.7696316540241241,2,2,4
Chinese Mushrooms Barred.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Mushrooms Barred.txt,0.9919977784156799,0.9920914173126221,1,5,6
Chinese Official Rules Out an Amnesty for Political Prisoners.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Official Rules Out an Amnesty for Political Prisoners.txt,0.920201763510704,0.9363095651973378,4,11,15
Chinese Oilfield Policy.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Oilfield Policy.txt,0.961969256401062,0.5688437819480896,3,1,4
Chinese Opera.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Opera.txt,0.99546679854393,0.9538475871086121,2,1,3
Chinese Party Calls for Closer Ties to Masses.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Party Calls for Closer Ties to Masses.txt,0.9732042104005814,0.9377919501728482,8,9,17
Chinese Party Holding Closed Session This Week.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Party Holding Closed Session This Week.txt,0.9669499737875802,0.9232077811445508,7,14,21
Chinese Police Halt Tiananmen Square Memorial.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Police Halt Tiananmen Square Memorial.txt,0.9923053234815598,0.9849782556295394,4,20,24
Chinese Reformer Quitting as Governor in Canton Area.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Reformer Quitting as Governor in Canton Area.txt,0.9919739365577698,0.8023421168327332,1,2,3
Chinese Region Uses New Law to Sterilize Mentally Retarded.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Region Uses New Law to Sterilize Mentally Retarded.txt,0.9211686700582504,0.9777819568460638,8,33,41
Chinese Satellite Planned.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Satellite Planned.txt,0.9961791336536407,0.8953134417533875,2,2,4
Chinese Seem to Be Risking More Open Protests.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Seem to Be Risking More Open Protests.txt,0.8964037506476693,0.9754817630305435,23,33,56
Chinese Set Off Their Biggest Nuclear Explosion.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Set Off Their Biggest Nuclear Explosion.txt,0.9836578794888088,0.9371772936412266,7,35,42
Chinese Smugglers_ Lucrative Cargo_ Humans.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Smugglers_ Lucrative Cargo_ Humans.txt,0.9166247129440308,0.9286466439565023,15,30,45
Chinese Soldiers Dance for a New Image.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Soldiers Dance for a New Image.txt,,0.8840826551119486,0,3,3
Chinese Stocks For Foreigners.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Stocks For Foreigners.txt,0.6807641685009003,0.9250093251466751,2,4,6
Chinese Students in U.S. Say Beijing Has Harassed Them.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Students in U.S. Say Beijing Has Harassed Them.txt,0.9536070227622986,0.9821494511195592,11,35,46
"Chinese Tale of Betrayal, With a Twist.txt","/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Tale of Betrayal, With a Twist.txt",0.959097720682621,0.9436831391519971,8,36,44
Chinese Thanks Bush on Trade.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Thanks Bush on Trade.txt,0.9904933869838715,0.9589823285738627,6,3,9
Chinese Trade Practices Raising Concern in U.S.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Trade Practices Raising Concern in U.S.txt,0.9161868929862976,0.9532578308135271,10,32,42
Chinese Trials End_ Fate of Hundreds Unclear.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Trials End_ Fate of Hundreds Unclear.txt,0.7685173749923706,0.9745511438535608,2,23,25
Chinese Upheaval Shakes Italy_s Communists.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Upheaval Shakes Italy_s Communists.txt,0.8695912599563599,0.9739770476634686,10,13,23
CHINESE VISA BILL MAY FACE A VETO.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/CHINESE VISA BILL MAY FACE A VETO.txt,0.9407436549663544,0.9240412026643753,6,20,26
Chinese Workers Demonstrate for Better Jobs.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Workers Demonstrate for Better Jobs.txt,0.8799843788146973,,1,0,1
Chinese Workers Join Students in Protests.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese Workers Join Students in Protests.txt,0.9272886315981547,,3,0,3
Chinese-Indian Talks Seem to Favor Beijing.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chinese-Indian Talks Seem to Favor Beijing.txt,0.9284231265385946,0.9538512110710144,12,20,32
Chongqing Journal_China_s Dismal Truth_ 100 Million Out of Work.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chongqing Journal_China_s Dismal Truth_ 100 Million Out of Work.txt,0.9303440749645233,0.9737421342959771,8,26,34
Chronicle.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Chronicle.txt,0.9844424298831395,0.9975698590278625,7,1,8
Citicorp_s Hong Kong Deal Called Vote of Confidence.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Citicorp_s Hong Kong Deal Called Vote of Confidence.txt,0.9798729802880969,0.9703981876373291,14,11,25
Clamor in Europe_Czech Students Belatedly Assail China Crackdown.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Clamor in Europe_Czech Students Belatedly Assail China Crackdown.txt,0.992886483669281,0.9747649590174358,7,15,22
"CLAMOR IN THE EAST_ China_Disgust With the West Is Reported, But Beijing Ignores the Wall_s End.txt","/content/drive/MyDrive/extracted_files/hwbush_89-92/CLAMOR IN THE EAST_ China_Disgust With the West Is Reported, But Beijing Ignores the Wall_s End.txt",0.9276606440544128,0.9078615754842758,3,16,19
CLAMOR IN THE EAST_ The White House_Exchange With Gorbachev Leaves Bush Hopeful.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/CLAMOR IN THE EAST_ The White House_Exchange With Gorbachev Leaves Bush Hopeful.txt,0.9741001595621523,0.9141529062215019,23,17,40
CLAMOR IN THE EAST_Chinese Premier Sees No Effect From Europe.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/CLAMOR IN THE EAST_Chinese Premier Sees No Effect From Europe.txt,0.9939246475696564,0.8859907984733582,2,1,3
CNN Basks in Reaction to Its Beijing Coverage.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/CNN Basks in Reaction to Its Beijing Coverage.txt,0.9724104716664269,0.9701707143532602,21,19,40
Columbia Journal_Doolittle Raiders Recall 30 Seconds in History.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Columbia Journal_Doolittle Raiders Recall 30 Seconds in History.txt,0.9671626336434308,0.9373212489816878,17,18,35
Companies Expect Benefits From U.S.-China Trade Pact.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Companies Expect Benefits From U.S.-China Trade Pact.txt,0.9778721556067467,0.886563527584076,8,5,13
Companies Speeding Beijing Exodus.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/Companies Speeding Beijing Exodus.txt,0.8424508422613144,0.9678176563719044,8,23,31
COMPANY NEWS_7-ELEVEN CHAIN IS READY FOR A MOVE INTO CHINA.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/COMPANY NEWS_7-ELEVEN CHAIN IS READY FOR A MOVE INTO CHINA.txt,0.813236802816391,0.8944775462150574,2,1,3
COMPANY NEWS_7-ELEVEN ENTERS THE CHINESE MARKET.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/COMPANY NEWS_7-ELEVEN ENTERS THE CHINESE MARKET.txt,0.8599182764689127,0.9859240452448527,3,3,6
COMPANY NEWS_ARCO-China Gas Venture.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/COMPANY NEWS_ARCO-China Gas Venture.txt,0.827947735786438,0.7369778901338577,4,4,8
COMPANY NEWS_Cell Technology In China Venture.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/COMPANY NEWS_Cell Technology In China Venture.txt,0.8721452057361603,0.9386628270149231,4,1,5
COMPANY NEWS_China Will Launch U.S.-Built Satellite.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/COMPANY NEWS_China Will Launch U.S.-Built Satellite.txt,0.9616332153479258,0.921427883207798,6,8,14
COMPANY NEWS_Chinese Army In A.T.&T. Pact.txt,/content/drive/MyDrive/extracted_files/hwbush_89-92/COMPANY NEWS_Chinese Army In A.T.&T. Pact.txt,0.9015381634235382,0.9834064543247223,4,4,8
