file,file_path,avg_positive,avg_negative,positive_count,negative_count,num_sentences
China Executes 3 in Train Station Knife Attack.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Executes 3 in Train Station Knife Attack.txt,0.9966850876808167,0.910640127129025,1,9,10
China Fines Milk Powder Suppliers Over Pricing.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Fines Milk Powder Suppliers Over Pricing.txt,0.860384464263916,0.9705466319013525,4,27,31
China Fortifies State Businesses To Fuel Growth.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Fortifies State Businesses To Fuel Growth.txt,0.9426745826547797,0.9587457763905428,44,49,93
China Frees 5 Women_s Rights Activists on Bail After Holding Them for Weeks.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Frees 5 Women_s Rights Activists on Bail After Holding Them for Weeks.txt,0.9620146613854629,0.9546092313069564,13,26,39
China Gives Fuller View Of Pollution In Its Waters.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Gives Fuller View Of Pollution In Its Waters.txt,0.8774947673082352,0.9131553338633643,4,18,22
China Hits Brake On Hot Economy.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Hits Brake On Hot Economy.txt,0.9563888708750407,0.9683530595567491,12,27,39
China Hoping for an Island Respite.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Hoping for an Island Respite.txt,0.916952385352208,0.9708702206611634,13,20,33
China Imposes A Steep Tariff On U.S. Poultry.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Imposes A Steep Tariff On U.S. Poultry.txt,0.9127355515956879,0.9328416926520211,14,21,35
"China in Mind, Obama Announces Military Aid to Southeast Asia Allies.txt","/content/drive/MyDrive/extracted_files/obama_09-16/China in Mind, Obama Announces Military Aid to Southeast Asia Allies.txt",0.9453426424194785,0.9326079541986639,17,11,28
China Investigates Top Nuclear Official.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Investigates Top Nuclear Official.txt,0.9835246120180402,0.9409347653388977,7,10,17
China Is Burning Much More Coal Than It Claimed.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Is Burning Much More Coal Than It Claimed.txt,0.9213573607531461,0.9561156583459753,11,38,49
China Is Serious About Shale Gas.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Is Serious About Shale Gas.txt,0.9763631357087029,0.9576050713658333,9,32,41
China Is Warned Over Its Agents on American Soil.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Is Warned Over Its Agents on American Soil.txt,0.9215414871772131,0.9402404081821442,12,50,62
"China Issues Assurances, And Investors Turn Positive.txt","/content/drive/MyDrive/extracted_files/obama_09-16/China Issues Assurances, And Investors Turn Positive.txt",0.9176637369852799,0.9445053935050964,26,21,47
China Lays Out a Vision for Its Military in _Volatile_ Times.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Lays Out a Vision for Its Military in _Volatile_ Times.txt,0.9134142673932589,0.9296902815500895,13,18,31
China Leader Gets More Sway On the Economy and Security.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Leader Gets More Sway On the Economy and Security.txt,0.9333720523864031,0.9121696054935455,32,16,48
China Lifts Ban on Visitors Who Are H.I.V. Positive.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Lifts Ban on Visitors Who Are H.I.V. Positive.txt,0.9319194356600443,0.9605450088327582,6,11,17
China May Make Dog and Cat Meat A Delicacy No More.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China May Make Dog and Cat Meat A Delicacy No More.txt,0.9900404214859009,0.9921306769053141,4,3,7
China Names 14 Generals Suspected of Corruption.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Names 14 Generals Suspected of Corruption.txt,0.8672736712864467,0.9551613496409522,7,18,25
China Opens Antitrust Investigation Into Uber_s Deal With Its Rival Didi.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Opens Antitrust Investigation Into Uber_s Deal With Its Rival Didi.txt,0.9496997098128,0.978952464958032,6,24,30
China Opens New Land Route to Tibet for Indian Pilgrims.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Opens New Land Route to Tibet for Indian Pilgrims.txt,0.9236896959218112,0.8636529578102959,22,9,31
China Plans Audit of Debt Government Has Incurred.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Plans Audit of Debt Government Has Incurred.txt,0.9385449662804604,0.9316960888750413,8,17,25
China Politics Stall Overhaul For Economy.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Politics Stall Overhaul For Economy.txt,0.9079389728997883,0.9792224530017737,19,33,52
China Posts Surprising 22_ Surge in Exports.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Posts Surprising 22_ Surge in Exports.txt,0.932747849396297,0.908523254096508,14,8,22
China Premier Calls for End To Corruption.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Premier Calls for End To Corruption.txt,0.9791057904561361,0.9691859781742096,6,10,16
China Proceeds on Plan for Disputed Yangtze Dam.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Proceeds on Plan for Disputed Yangtze Dam.txt,0.9676529554759755,0.9607983335204746,17,23,40
China Protests a U.S. Resolution on Tibet.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Protests a U.S. Resolution on Tibet.txt,0.9367244839668274,0.970552214554378,11,14,25
China Protests Over Plant Turn Violent.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Protests Over Plant Turn Violent.txt,0.9789314568042755,0.9850292205810547,4,17,21
China Protests Trip by India Leader.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Protests Trip by India Leader.txt,0.7902504205703735,0.8788997769355774,1,5,6
China Putting on Its Shiniest Face for Economic Summit.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Putting on Its Shiniest Face for Economic Summit.txt,0.9682228152568524,0.9377104818820954,13,10,23
China Quiet as Trade Pact Progresses.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Quiet as Trade Pact Progresses.txt,0.9773691296577454,0.9163195400527029,16,33,49
"China Reins In Communist Youth League, and Its Alumni_s Prospects.txt","/content/drive/MyDrive/extracted_files/obama_09-16/China Reins In Communist Youth League, and Its Alumni_s Prospects.txt",0.9696256560938699,0.9554854512214661,14,30,44
China Reins in Foreign Groups Under New Law.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Reins in Foreign Groups Under New Law.txt,0.888949539926317,0.9687450796365737,9,40,49
China Rejects Dissident_s Appeal.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Rejects Dissident_s Appeal.txt,0.9276518225669861,0.9876228272914886,1,4,5
China Reshuffles Top Leadership at Financial Regulators.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Reshuffles Top Leadership at Financial Regulators.txt,0.9601327313317193,0.8730186820030212,9,4,13
"China Revives Mao-Era Self-Criticism, but This Kind Bruises Few Egos.txt","/content/drive/MyDrive/extracted_files/obama_09-16/China Revives Mao-Era Self-Criticism, but This Kind Bruises Few Egos.txt",0.9373149546709928,0.9572221777018379,11,34,45
China Said to Deploy Drones After Unrest in Xinjiang.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Said to Deploy Drones After Unrest in Xinjiang.txt,0.9007648825645447,0.9727802767473108,2,17,19
China Says $100 Billion Was Bilked By Company.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Says $100 Billion Was Bilked By Company.txt,0.98241628408432,0.9711335091029897,5,17,22
China Says 21 More People Will Go to Prison in Tibet Protests.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Says 21 More People Will Go to Prison in Tibet Protests.txt,0.9953628778457642,0.978196884904589,2,14,16
China Says It Will Expel Journalist Over Article.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Says It Will Expel Journalist Over Article.txt,0.9987316429615021,0.9624959444999694,2,25,27
China Says Lending Put Growth Rate at 7.5 Percent.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Says Lending Put Growth Rate at 7.5 Percent.txt,0.8141296207904816,0.867014867918832,4,7,11
China Seeks New Ties With Taiwan.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Seeks New Ties With Taiwan.txt,0.9782453060150147,0.9092857599258423,5,5,10
China Sentences an American Publisher of Political Articles to Prison.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Sentences an American Publisher of Political Articles to Prison.txt,0.9271489381790161,0.9696579098701477,7,35,42
China Set for Streaming Deal.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Set for Streaming Deal.txt,0.982156385978063,0.8362474367022514,12,8,20
China State Media Calls Hong Kong Vote _Mincing Ludicrousness_.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China State Media Calls Hong Kong Vote _Mincing Ludicrousness_.txt,0.9876569211483002,0.9640681310133501,8,22,30
"China Still Bans Rare Earths for Japan, Executives Say.txt","/content/drive/MyDrive/extracted_files/obama_09-16/China Still Bans Rare Earths for Japan, Executives Say.txt",0.9223377009232839,0.9281085319817066,12,32,44
China Suspends Diplomatic Contact With Taiwan.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Suspends Diplomatic Contact With Taiwan.txt,0.9466629299250516,0.959863293170929,11,20,31
China Tackles Concerns Over Health of Banks.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Tackles Concerns Over Health of Banks.txt,0.8577840924263,0.9614546236238981,8,19,27
China Takes Aim at Rural Influx.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Takes Aim at Rural Influx.txt,0.9624904990196228,0.9888629998479571,14,35,49
China Takes Chilling Look At Security In Its Schools.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Takes Chilling Look At Security In Its Schools.txt,0.8816412091255188,0.9659764695167542,3,50,53
"China Telescope, Aliens One of Its Aims, Will Uproot 9,000.txt","/content/drive/MyDrive/extracted_files/obama_09-16/China Telescope, Aliens One of Its Aims, Will Uproot 9,000.txt",0.9208062609036763,0.971018652121226,15,18,33
China to Increase Scrutiny of New Zealand Milk.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China to Increase Scrutiny of New Zealand Milk.txt,0.9031274616718292,0.9917477786540985,2,10,12
China to Scan Text Messages To Spot _Unhealthy Content_.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China to Scan Text Messages To Spot _Unhealthy Content_.txt,0.9499263763427734,0.9961055698602096,1,23,24
China to Wall St._ The Side-Door Shuffle.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China to Wall St._ The Side-Door Shuffle.txt,0.9516858831048012,0.9652797635644674,40,64,104
"China to Welcome South Korean Leader, _an Old Friend_.txt","/content/drive/MyDrive/extracted_files/obama_09-16/China to Welcome South Korean Leader, _an Old Friend_.txt",0.9381499205316816,0.9547919460705349,14,7,21
China Trade Report Better Than Expected.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Trade Report Better Than Expected.txt,0.9991091787815094,0.9127726554870605,2,1,3
China Trade Surplus Narrows as Imports Jump.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Trade Surplus Narrows as Imports Jump.txt,0.9887488484382629,0.9489943981170654,3,16,19
China Trades Sharp Words With Japan Over Islands.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Trades Sharp Words With Japan Over Islands.txt,0.8478841781616211,0.9779713749885559,6,16,22
China Tries to Ease Drop in Real Estate Prices.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Tries to Ease Drop in Real Estate Prices.txt,0.9551930069923401,0.9829515392581621,5,24,29
China Warns West Against Using Force in Syria.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Warns West Against Using Force in Syria.txt,0.9270019133885702,0.923769759280341,3,14,17
China Woes Send Stocks Into Tailspin.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China Woes Send Stocks Into Tailspin.txt,0.9317465837185199,0.9594947829842567,13,40,53
"China, Citing Errors, Vows to Overhaul Rare Earth Industry.txt","/content/drive/MyDrive/extracted_files/obama_09-16/China, Citing Errors, Vows to Overhaul Rare Earth Industry.txt",0.7553211251894633,0.976557731628418,3,14,17
"China, Sweltering, Doles Out Subsidies for High Heat.txt","/content/drive/MyDrive/extracted_files/obama_09-16/China, Sweltering, Doles Out Subsidies for High Heat.txt",0.9381452365355059,0.9653499662876129,11,20,31
Chinalco to Invest $19.5 Billion in Rio Tinto.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinalco to Invest $19.5 Billion in Rio Tinto.txt,0.8989527611171498,0.9409881409476785,17,17,34
China_ 20 Die as Bus Goes Over a Cliff.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_ 20 Die as Bus Goes Over a Cliff.txt,0.9693423310915629,0.9670331627130508,3,12,15
China_ 23 Detained in U.S.-China Gun Trafficking Ring.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_ 23 Detained in U.S.-China Gun Trafficking Ring.txt,0.9743477553129196,0.9657910591677615,4,19,23
China_ Ex-Official to Face Graft Trial.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_ Ex-Official to Face Graft Trial.txt,0.9449061155319214,0.958065694028681,4,11,15
China_ Ivory Imports Banned for a Year.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_ Ivory Imports Banned for a Year.txt,0.9914467930793762,0.9383332997560501,5,20,25
China_ Police in West Region Confront Militants in Another Deadly Clash.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_ Police in West Region Confront Militants in Another Deadly Clash.txt,0.9498611450195312,0.9625895160895127,5,13,18
China_ Security Forces Said to Have Killed 12 in Raid.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_ Security Forces Said to Have Killed 12 in Raid.txt,0.9982206225395203,0.9843053155475192,1,18,19
China_ Trial of Activists Will Continue.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_ Trial of Activists Will Continue.txt,0.967389714717865,0.9591423074404398,5,12,17
"China_ Uighur Poet Freed, Report Says.txt","/content/drive/MyDrive/extracted_files/obama_09-16/China_ Uighur Poet Freed, Report Says.txt",0.974759429693222,0.9896294815199715,2,7,9
China_ Woman Convicted of Graft Gets 20-Year Sentence and $408 Million Fine.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_ Woman Convicted of Graft Gets 20-Year Sentence and $408 Million Fine.txt,0.9982206225395203,0.9486802485254076,1,9,10
China_s Antigraft Campaign Expands to a Coal-Rich Northern Province.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_s Antigraft Campaign Expands to a Coal-Rich Northern Province.txt,0.8972829699516296,0.9718679304306324,10,26,36
"China_s Dog Meat Festival Is Again at Hand, and Opponents Are Lining Up.txt","/content/drive/MyDrive/extracted_files/obama_09-16/China_s Dog Meat Festival Is Again at Hand, and Opponents Are Lining Up.txt",0.8515237689018249,0.9308927186897823,5,14,19
"China_s Energy Plans Will Worsen Climate Change, Greenpeace Says.txt","/content/drive/MyDrive/extracted_files/obama_09-16/China_s Energy Plans Will Worsen Climate Change, Greenpeace Says.txt",0.8231835828887092,0.9342714309692383,9,20,29
China_s Export Economy Begins Turning Inward.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_s Export Economy Begins Turning Inward.txt,0.9364538572051309,0.9571526387463445,22,23,45
"China_s Food Play Extends Its Reach, Already Mighty.txt","/content/drive/MyDrive/extracted_files/obama_09-16/China_s Food Play Extends Its Reach, Already Mighty.txt",0.8779212792714437,0.9739720630645752,15,25,40
China_s Global Search for Energy.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_s Global Search for Energy.txt,0.9487435199596264,0.9133467520436933,27,31,58
"China_s Growth Is Threatening Its Wetlands, Scientists Find.txt","/content/drive/MyDrive/extracted_files/obama_09-16/China_s Growth Is Threatening Its Wetlands, Scientists Find.txt",0.9365242785877652,0.9230744706259834,9,18,27
China_s Hard Line_ _No Room for Compromise_.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_s Hard Line_ _No Room for Compromise_.txt,0.9167465056691851,0.9147183428639951,14,23,37
China_s Investors Ride Its Growth to Make Deals Elsewhere.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_s Investors Ride Its Growth to Make Deals Elsewhere.txt,0.979816468556722,0.9242531408866247,30,12,42
China_s Latest Space Launch Is Next Step in Lunar Ambitions.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_s Latest Space Launch Is Next Step in Lunar Ambitions.txt,0.8472969084978104,0.9886955817540487,4,3,7
China_s Long Food Chain Plugs In.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_s Long Food Chain Plugs In.txt,0.9499489814043045,0.961056443623134,36,35,71
China_s New Leader Tries to Calm African Fears of His Country_s Economic Power.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_s New Leader Tries to Calm African Fears of His Country_s Economic Power.txt,0.9553415207635789,0.8902380565802256,21,6,27
China_s Premier Presents Plan for Growth.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_s Premier Presents Plan for Growth.txt,0.9814179952328022,0.9000375916560491,13,12,25
China_s Rapid Growth Doesn_t Ensure Stock Gains.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_s Rapid Growth Doesn_t Ensure Stock Gains.txt,0.945680151383082,0.9786719888448715,24,40,64
China_s Smokers Just Shrug As New Curbs Are Revealed.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_s Smokers Just Shrug As New Curbs Are Revealed.txt,0.9008879065513611,0.9709150953726335,4,11,15
China_s Top Taxi-Hailing Apps Say They Will Merge.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_s Top Taxi-Hailing Apps Say They Will Merge.txt,0.9439800211361477,0.9047864036900657,7,14,21
China_s Turmoil May Stall Rebound in Watch Sales.txt,/content/drive/MyDrive/extracted_files/obama_09-16/China_s Turmoil May Stall Rebound in Watch Sales.txt,0.9628354406356812,0.9164537578821182,25,20,45
Chinese Activist_s Lawyers Call His Trial Unfair.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Activist_s Lawyers Call His Trial Unfair.txt,0.9113624334335327,0.9858041290313967,10,31,41
Chinese Aspirations in Antarctica Fuel Concern.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Aspirations in Antarctica Fuel Concern.txt,0.9698731286185128,0.9238716905767267,35,11,46
Chinese Authorities Block Beijing Film Festival.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Authorities Block Beijing Film Festival.txt,0.9075686484575272,0.976107656955719,4,22,26
Chinese Authorities Make Arrests in Attempt to Prevent Pro-Democracy Campaigns on Mainland.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Authorities Make Arrests in Attempt to Prevent Pro-Democracy Campaigns on Mainland.txt,0.9908090978860855,0.9594482550254235,4,26,30
Chinese Authorities Raze an Artist_s Studio.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Authorities Raze an Artist_s Studio.txt,0.9715349503925869,0.9418242206940284,7,26,33
Chinese Businessman Is Charged in Plot to Steal U.S. Military Data.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Businessman Is Charged in Plot to Steal U.S. Military Data.txt,0.9280053824186325,0.9585157103008695,4,27,31
Chinese Businessman Seeking Stake in Times Co.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Businessman Seeking Stake in Times Co.txt,0.9114345378345914,0.8760429620742798,9,10,19
Chinese Cafe Owner Given 8-Year Sentence Over Online Messages.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Cafe Owner Given 8-Year Sentence Over Online Messages.txt,0.9316908518473307,0.9919580058618025,3,11,14
Chinese Champ Back To Defend Her Title.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Champ Back To Defend Her Title.txt,0.9811054162077002,0.9251633240626409,37,13,50
Chinese Club Team Thrives as National Squad Sputters.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Club Team Thrives as National Squad Sputters.txt,0.9687383802313554,0.973012571533521,19,12,31
Chinese Company Buys Chase Manhattan Plaza.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Company Buys Chase Manhattan Plaza.txt,0.9839675277471542,0.8950634956359863,8,5,13
Chinese Company Falling Short of Goal for California Jobs.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Company Falling Short of Goal for California Jobs.txt,0.907423164163317,0.9343555910246713,21,42,63
Chinese Company Shares Details of a Corruption Investigation.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Company Shares Details of a Corruption Investigation.txt,0.9260497689247131,0.9578643341859182,4,12,16
Chinese Court Orders Apology Over Challenge to Tale of Wartime Heroes.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Court Orders Apology Over Challenge to Tale of Wartime Heroes.txt,0.9257548093795777,0.9749073934555054,15,25,40
Chinese Court Overturns a Young Tycoon_s Death Sentence.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Court Overturns a Young Tycoon_s Death Sentence.txt,0.9548790057500204,0.9499373833338419,12,18,30
Chinese Courts Turn a Blind Eye to Abuse.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Courts Turn a Blind Eye to Abuse.txt,0.8043466806411743,0.9827857048083575,5,39,44
Chinese Coverage of C.I.A. Torture Report Says It Highlights U.S. Hypocrisy.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Coverage of C.I.A. Torture Report Says It Highlights U.S. Hypocrisy.txt,0.9345739754763517,0.8645578111921038,11,14,25
Chinese Cyclist on Course to Be Country_s First Tour de France Rider.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Cyclist on Course to Be Country_s First Tour de France Rider.txt,0.9724889235063032,0.9952521324157715,11,1,12
Chinese Democracy Activist Is Given 10-Year Sentence.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Democracy Activist Is Given 10-Year Sentence.txt,0.9486847221851349,0.9824813889420551,6,23,29
Chinese Dissident Charged With Subversion.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Dissident Charged With Subversion.txt,0.9674528241157532,0.9698336178606207,5,22,27
Chinese Driver Sentenced to Life in Prison for Evading Road Tolls.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Driver Sentenced to Life in Prison for Evading Road Tolls.txt,0.9859216213226318,0.9621713900566101,2,25,27
Chinese Exporters_ Weakness at Fair Points to Broader Economic Anxiety.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Exporters_ Weakness at Fair Points to Broader Economic Anxiety.txt,0.940656324227651,0.9693154116471608,6,30,36
Chinese Game Players Add to Apple_s Bottom Line.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Game Players Add to Apple_s Bottom Line.txt,0.9733145833015442,0.9360003732144833,15,16,31
Chinese Home Builder Gets Badly Needed Lifeline.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Home Builder Gets Badly Needed Lifeline.txt,0.935794840256373,0.9700708654191759,12,27,39
Chinese Investors Raise Their Bid for Club Med.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Investors Raise Their Bid for Club Med.txt,0.9133905053138733,0.9456557588917869,5,14,19
Chinese Leader Gets Title That Signals Military Role.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Leader Gets Title That Signals Military Role.txt,0.9760859055178506,0.8656251311302186,14,5,19
Chinese Leader_s News Flash_ Journalists Must Serve Party.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Leader_s News Flash_ Journalists Must Serve Party.txt,0.9557311127060338,0.9285881496392764,19,26,45
Chinese Learn Limits of Online Freedom as the Filter Tightens.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Learn Limits of Online Freedom as the Filter Tightens.txt,0.9800735278563066,0.9832014828920365,11,40,51
"Chinese Official Arrives in India, Hoping to Focus on Trade.txt","/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Official Arrives in India, Hoping to Focus on Trade.txt",0.9844246606032053,0.8889163956046104,18,16,34
"Chinese Official Is Removed From Post, and, Again, Salacious Details Flow.txt","/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Official Is Removed From Post, and, Again, Salacious Details Flow.txt",0.8536016941070557,0.939490177414634,2,11,13
Chinese Officials Free 2 Brothers of American Journalist.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Officials Free 2 Brothers of American Journalist.txt,0.8498716098921639,0.9508108364211189,7,18,25
Chinese Officials Seek to Shift Attention From Rampage.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Officials Seek to Shift Attention From Rampage.txt,0.8819977045059204,0.9753674189249675,4,30,34
Chinese Partnership.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Partnership.txt,0.9007881544530392,0.9328194005148751,16,7,23
Chinese Party and Business Officials Fired in Sex Scandal.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Party and Business Officials Fired in Sex Scandal.txt,0.9783724188804627,0.9118965227028419,5,29,34
Chinese Premier Urges Action to Spur Economy.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Premier Urges Action to Spur Economy.txt,0.9434090852737427,0.948991576830546,9,21,30
Chinese Premier Visits Pakistan to Reinforce Ties.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Premier Visits Pakistan to Reinforce Ties.txt,0.9510242833810694,0.9766067564487457,17,4,21
Chinese President Returns to Mao_s (and His) Roots in Yan_an.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese President Returns to Mao_s (and His) Roots in Yan_an.txt,0.9497997122151511,0.8775349259376526,14,20,34
Chinese President to Seek New _Power Relationship_ in Talks With Obama.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese President to Seek New _Power Relationship_ in Talks With Obama.txt,0.899454181844538,0.9211899677912394,22,15,37
Chinese President_s Delegation Tied to Illegal Ivory Purchases During Africa Visit.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese President_s Delegation Tied to Illegal Ivory Purchases During Africa Visit.txt,0.9469022353490194,0.9684518008005052,12,42,54
Chinese Scholar Who Helped in an Escape Is Detained for _Picking Quarrels_.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Scholar Who Helped in an Escape Is Detained for _Picking Quarrels_.txt,0.9584053158760071,0.9673953577876091,7,24,31
"Chinese School With Mass Illness Is Deemed Safe, but Many Doubt Findings.txt","/content/drive/MyDrive/extracted_files/obama_09-16/Chinese School With Mass Illness Is Deemed Safe, but Many Doubt Findings.txt",0.7716185450553894,0.9272887334227562,2,24,26
Chinese Solar Firm Revises Price Remark.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Solar Firm Revises Price Remark.txt,0.9698488967759269,0.9680746112551007,7,21,28
Chinese Solar Panel Firm To Open Plant in Arizona.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Solar Panel Firm To Open Plant in Arizona.txt,0.9767654207017686,0.9139447659254074,9,16,25
Chinese Spillovers.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Spillovers.txt,0.9944446086883545,0.9918175066510836,6,24,30
Chinese Telecom Executive Sentenced to Death for Bribery.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Telecom Executive Sentenced to Death for Bribery.txt,0.9231191873550415,0.9644759943087896,2,12,14
Chinese Threat Reinvigorates Effort to Mine Rare Minerals.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Threat Reinvigorates Effort to Mine Rare Minerals.txt,0.8888119260470072,0.966022178530693,9,28,37
Chinese Utility to Pay Brazil $3.7 Billion to Run 2 Power Plants.txt,/content/drive/MyDrive/extracted_files/obama_09-16/Chinese Utility to Pay Brazil $3.7 Billion to Run 2 Power Plants.txt,0.9148141874207391,0.9867562188042535,9,9,18
